Year,Month,Day,P103,P115,P123,P133,P145,P152,P164,P167,P181,sp_avrg,Comilla,Srimangal,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
2004,9,22,0,0,0,0,0,0,21.45,0,0,2.383333333,10.7003,10.7003,10.7003,,,,,,,,,
2004,9,23,0,13.07,16.17,15.3,13.83,12.49,13.78,8.85,6.16,11.07222222,8.8039,8.8039,8.8039,,,,,,,,,
2004,9,24,34.83,39.02,40.42,38.69,35.99,32.1,15.28,20.05,11.3,29.74222222,11.4681,11.4681,11.4681,,,,,,,,,
2004,9,25,49.7,57.8,61.06,58.72,52.9,41.86,24.08,31.72,26.68,44.94666667,22.2839,22.2839,22.2839,,,,,,,,,
2004,9,26,37.16,40.7,42.48,42.83,43.07,41.11,14.49,42.93,40.26,38.33666667,2.13722,2.13722,2.13722,,,,,,,,,
2004,9,27,10.03,11.84,11.97,11.23,10.16,8.2,6.82,0,0,7.805555556,9.45553,9.45553,9.45553,,,,,,,,,
2004,9,28,0,0,0.46,2.17,2.12,0.24,21.99,0,0,2.997777778,17.9802,17.9802,17.9802,,,,,,,,,
2004,9,29,0,0,0,0,0,0,0,0,0,0,21.1116,21.1116,21.1116,,,,,,,,,
2004,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,1,0,0,0,0,0,0,0,0,0,0,6.34472,6.34472,6.34472,,,,,,,,,
2004,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,3,0,0,0,0,0,0,0,0,0,0,0.109495,0.109495,0.109495,,,,,,,,,
2004,10,4,0,0,0,0,0,0,0,0,0,0,34.4039,34.4039,34.4039,,,,,,,,,
2004,10,5,0,0,0,0,0,0,0,0,0,0,7.76868,7.76868,7.76868,,,,,,,,,
2004,10,6,0,0,0,0,0,0,0,0,0,0,50.3108,50.3108,50.3108,,,,,,,,,
2004,10,7,0,0,0,0,0,0,0,0,0,0,51.8781,51.8781,51.8781,,,,,,,,,
2004,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,9,0,0,0,0,0,0,0,0,0,0,0.0529787,0.0529787,0.0529787,,,,,,,,,
2004,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,12,0,0,0,0,0,0,0,0,0,0,1.23792,1.23792,1.23792,,,,,,,,,
2004,10,13,0,0,0,0,0,0,0,0,0,0,14.7203,14.7203,14.7203,,,,,,,,,
2004,10,14,0,0,0,0,0,0,0,0,0,0,8.53913,8.53913,8.53913,,,,,,,,,
2004,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,23,0,0,0,0,0,0,6.58,0,0,0.731111111,0,0,0,,,,,,,,,
2004,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,6,0,0,0,0,0,0,0,0,0,0,0.275839,0.275839,0.275839,,,,,,,,,
2004,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,9,0,0,0,0,0,0,0,0,0,0,0.296145,0.296145,0.296145,,,,,,,,,
2004,11,10,0,0,0,0,0,0,0,0,0,0,5.82596,5.82596,5.82596,,,,,,,,,
2004,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,24,35.01,32.75,30.3,28.12,25.01,21.31,0,19.64,19.52,23.51777778,0.384547,0.384547,0.384547,,,,,,,,,
2004,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,11,0,0,0,0,0,0,0,0,0,0,0.0621947,0.0621947,0.0621947,,,,,,,,,
2005,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,18,0,0,0,0,0,0,0,0,0,0,0.0904257,0.0904257,0.0904257,,,,,,,,,
2005,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,21,0,0,0,0,0,0,0,0,0,0,1.00269,1.00269,1.00269,,,,,,,,,
2005,1,22,0,0,0,0,0,0,1.71,0,2.79,0.5,0,0,0,,,,,,,,,
2005,1,23,0,0,0,0,0,0,0,0,0,0,5.90231,5.90231,5.90231,,,,,,,,,
2005,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,28,0,0,0,0,0,0,0,0,0,0,3.21771,3.21771,3.21771,,,,,,,,,
2005,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,1,0,0,0,0,0,0,0,0,0,0,4.43739,4.43739,4.43739,,,,,,,,,
2005,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,12,0,0,0,0,0,9.01,0,29.17,37.58,8.417777778,0,0,0,,,,,,,,,
2005,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,16,0,0,0,0,0,0,0,0,0,0,1.15041,1.15041,1.15041,,,,,,,,,
2005,2,17,0,0,0,0,0,0,0,0,0,0,0.0426625,0.0426625,0.0426625,,,,,,,,,
2005,2,18,0,0,0,0,0,0,0,0,0,0,6.56306,6.56306,6.56306,,,,,,,,,
2005,2,19,0,0,0,0,0,0,0,0,0,0,0.305897,0.305897,0.305897,,,,,,,,,
2005,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,21,0,0,0,0,0,0,0,0,0,0,0.0295416,0.0295416,0.0295416,,,,,,,,,
2005,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,11,0,0,0,0,0,0,0,0,0,0,11.1948,11.1948,11.1948,,,,,,,,,
2005,3,12,0,0,0,0,0,0,0,0,0,0,0.251063,0.251063,0.251063,,,,,,,,,
2005,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,14,0,0,0,0,0,0,0,0,0,0,0.068892,0.068892,0.068892,,,,,,,,,
2005,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,17,24.51,27.01,27.78,27.65,28.31,28.49,17.74,37.77,39.91,28.79666667,15.7329,15.7329,15.7329,,,,,,,,,
2005,3,18,0,0,0,0,0,0,0,0,0,0,3.9793,3.9793,3.9793,,,,,,,,,
2005,3,19,0,0,0,0,0,0,0,0,0,0,10.0923,10.0923,10.0923,,,,,,,,,
2005,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,22,0,0,0,0,0,0,0,0,0,0,20.9401,20.9401,20.9401,,,,,,,,,
2005,3,23,0,0,0,0,0,0,0,0,0,0,1.18557,1.18557,1.18557,,,,,,,,,
2005,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,3,30,0,0,0,0,0,0,0,0,0,0,59.6175,59.6175,59.6175,,,,,,,,,
2005,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,3,0,0,0,0,0,0,0,0,0,0,9.87947,9.87947,9.87947,,,,,,,,,
2005,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,9,0,0,0,0,0,0,0,0,0,0,0.906654,0.906654,0.906654,,,,,,,,,
2005,4,10,0,0,0,0,0,0,0,0,0,0,14.9776,14.9776,14.9776,,,,,,,,,
2005,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,19,0,0,7.29,4,0,0,14.45,0,0,2.86,10.3104,10.3104,10.3104,,,,,,,,,
2005,4,20,0,0,0,0,0,0,0,0,0,0,0.137402,0.137402,0.137402,,,,,,,,,
2005,4,21,0,0,0,0,0,0,0,0,0,0,0.381124,0.381124,0.381124,,,,,,,,,
2005,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,23,0,0,0,0,0,0,0,0,0,0,8.91188,8.91188,8.91188,,,,,,,,,
2005,4,24,0,0,0,0,0,0,0,0,0,0,6.61673,6.61673,6.61673,,,,,,,,,
2005,4,25,0,0,0,0,0,0,0,0,0,0,7.30911,7.30911,7.30911,,,,,,,,,
2005,4,26,0,0,0,0,0,0,0,0,0,0,0.569371,0.569371,0.569371,,,,,,,,,
2005,4,27,0,0,0,0,0,0,0,0,0,0,0.115799,0.115799,0.115799,,,,,,,,,
2005,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,4,29,0,0,0,0,0,0,0,0,0,0,22.6196,22.6196,22.6196,,,,,,,,,
2005,4,30,0,0,0,0,0,0,0,0,0,0,6.8223,6.8223,6.8223,,,,,,,,,
2005,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,5,2,0,0,0,0,0,0,0,0,0,0,1.06848,1.06848,1.06848,,,,,,,,,
2005,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,5,5,0,0,0,0,0,0,0,0,0,0,0.0202802,0.0202802,0.0202802,,,,,,,,,
2005,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,5,10,0,0,0,0,5.74,11.86,0,10.97,9.15,4.191111111,0,0,0,,,,,,,,,
2005,5,11,0,15.4,19.5,20.45,21.83,24.19,0,30,29.68,17.89444444,0,0,0,,,,,,,,,
2005,5,12,27.88,32.82,37.68,43.59,52.13,61.75,21.68,68,58.28,44.86777778,3.09281,3.09281,3.09281,,,,,,,,,
2005,5,13,0,0,6.07,13.44,15.42,16.88,0,20.23,21.99,10.44777778,0.789142,0.789142,0.789142,,,,,,,,,
2005,5,14,0,0,0,0,0,0,0,0,3.32,0.368888889,0,0,0,,,,,,,,,
2005,5,15,0,0,0,0.75,9.51,11.05,0,13.93,16.4,5.737777778,17.4908,17.4908,17.4908,,,,,,,,,
2005,5,16,0,7.46,13.09,14.15,14.07,13.89,0,14.85,15.85,10.37333333,5.17934,5.17934,5.17934,,,,,,,,,
2005,5,17,34.23,35.48,35.69,36.56,36.42,35.88,17.76,35.19,31.52,33.19222222,22.1937,22.1937,22.1937,,,,,,,,,
2005,5,18,0,0,0,0,0,0,0,0,0,0,8.64252,8.64252,8.64252,,,,,,,,,
2005,5,19,20.02,18.16,16.22,14.54,12.38,10.14,0,0,0,10.16222222,21.6007,21.6007,21.6007,,,,,,,,,
2005,5,20,0,0,0,0,0,0,0,0,0,0,0.194347,0.194347,0.194347,,,,,,,,,
2005,5,21,0,0,0,0,2.85,10.36,0,3.22,0,1.825555556,3.52611,3.52611,3.52611,,,,,,,,,
2005,5,22,0,0,0,5.91,16.88,24.16,0,37.08,38.78,13.64555556,4.02972,4.02972,4.02972,,,,,,,,,
2005,5,23,0,0,0,0,0,7.42,0,28.11,36.7,8.025555556,11.2958,11.2958,11.2958,,,,,,,,,
2005,5,24,0,0,0,0,0,0,0,0,0,0,6.47303,6.47303,6.47303,,,,,,,,,
2005,5,25,0,0,0,0,0,0,0,0,0,0,0.368886,0.368886,0.368886,,,,,,,,,
2005,5,26,0,0,0,0,0,0,0,0,0,0,0.390617,0.390617,0.390617,,,,,,,,,
2005,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,5,29,0,0,0,0,1,13.09,0,18.65,20.77,5.945555556,0,0,0,,,,,,,,,
2005,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,5,31,0,0,0,0,0,0,0,0,0,0,0.420961,0.420961,0.420961,,,,,,,,,
2005,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2005,6,3,0,0,0,0,0,0,0,0,10.51,1.167777778,0,0,0,,,,,,,,,
2005,6,4,0,0,0,0,0,0,0,6.25,13.84,2.232222222,12.9618,12.9618,12.9618,,,,,,,,,
2005,6,5,11.15,24.06,28.41,31.89,36.63,42.47,9.5,60.72,61.19,34.00222222,16.7835,16.7835,16.7835,,,,,,,,,
2005,6,6,72.35,79.03,81.27,81.24,81.63,70.24,19.53,66.82,59.33,67.93777778,0,0,0,,,,,,,,,
2005,6,7,45.4,49.55,55.14,65.33,78.6,91.74,5.8,102.36,90.29,64.91222222,4.25554,4.25554,4.25554,,,,,,,,,
2005,6,8,40.63,48.3,54.18,59.74,66.66,71.28,0,59.18,45.48,49.49444444,0,0,0,,,,,,,,,
2005,6,9,76.45,94.26,117.37,141.09,164.97,183.71,51.59,155.05,120.13,122.7355556,0.0187275,0.0187275,0.0187275,,,,,,,,,
2005,6,10,75.28,80.88,87.9,100.58,114.99,125.62,77.08,122.07,99.31,98.19,2.87735,2.87735,2.87735,,,,,,,,,
2005,6,11,83.39,92.93,111.75,147.13,188.89,225.48,111.24,221.37,177.09,151.03,0.686661,0.686661,0.686661,,,,,,,,,
2005,6,12,58.64,61.51,65.62,75.66,88.37,97.96,45.31,96.29,78.16,74.16888889,0,0,0,,,,,,,,,
2005,6,13,32.72,33.65,34.77,37.59,40.9,43.81,24.62,40.42,34.08,35.84,16.8076,16.8076,16.8076,,,,,,,,,
2005,6,14,37.4,38.27,39.36,41.45,44.37,46.96,24.14,36.75,27.65,37.37222222,10.7742,10.7742,10.7742,,,,,,,,,
2005,6,15,63.9,71.15,82.09,102.66,128.63,152.35,45.03,146.73,120.59,101.4588889,3.12445,3.12445,3.12445,,,,,,,,,
2005,6,16,128.46,156.35,196.63,253.31,297.98,311.27,71.25,324.59,214.22,217.1177778,24.0694,24.0694,24.0694,,,,,,,,,
2005,6,17,31.98,32.23,36.54,49.51,68.54,93.37,49.28,133.45,135.39,70.03222222,0.938405,0.938405,0.938405,,,,,,,,,
2005,6,18,23.69,21.33,17.66,14.16,10.22,2.56,0,0,0,9.957777778,0,0,0,,,,,,,,,
2005,6,19,27.95,28.74,28.08,27.16,26.64,25.58,26.6,27.54,26.55,27.20444444,0,0,0,,,,,,,,,
2005,6,20,0,4,12.16,13.47,13.45,13.38,23.27,14.72,16.04,12.27666667,0,0,0,,,,,,,,,
2005,6,21,37.5,37.86,37.87,38.45,39.23,38.32,40.58,40.48,37.71,38.66666667,11.0634,11.0634,11.0634,,,,,,,,,
2005,6,22,36.79,38.99,41.15,45.58,50.8,55.79,57.2,55.85,47.63,47.75333333,3.38763,3.38763,3.38763,,,,,,,,,
2005,6,23,20.05,20.16,20.48,21.02,22.06,24.02,56.07,30.52,30.79,27.24111111,8.56783,8.56783,8.56783,,,,,,,,,
2005,6,24,0,0,0,0,0,0,0,0,0,0,15.023,15.023,15.023,,,,,,,,,
2005,6,25,24.85,29.59,35.56,47.41,66.03,88.79,64.17,106.98,95.96,62.14888889,0,0,0,,,,,,,,,
2005,6,26,21.2,24.43,28.17,35.58,45.38,59.73,46.71,68.89,58.94,43.22555556,0,0,0,,,,,,,,,
2005,6,27,0,0,0,0,0,0.38,36.61,18.81,26.63,9.158888889,0,0,0,,,,,,,,,
2005,6,28,0,0,0,0,0,0,24.05,0,0,2.672222222,35.9425,35.9425,35.9425,,,,,,,,,
2005,6,29,0,0,0,0,0,0,7.85,0,0,0.872222222,10.3115,10.3115,10.3115,,,,,,,,,
2005,6,30,0,0,0,0,12.58,17.81,0,24.34,25.34,8.896666667,2.47672,2.47672,2.47672,,,,,,,,,
2005,7,1,20.74,26.4,30.17,35.49,42.23,51.04,22.77,48.88,39.32,35.22666667,10.0059,10.0059,10.0059,,,,,,,,,
2005,7,2,24.27,30.37,35.65,42.45,52.41,64.75,21.69,55.32,40.88,40.86555556,1.85232,1.85232,1.85232,,,,,,,,,
2005,7,3,0,0,0,0,0,0,0,0,0,0,49.4002,49.4002,49.4002,,,,,,,,,
2005,7,4,0,0,0,0,0,0,0,0,0,0,22.0051,22.0051,22.0051,,,,,,,,,
2005,7,5,0,0,0,0,0,0,0,0,0,0,12.0987,12.0987,12.0987,,,,,,,,,
2005,7,6,0,0,0,0,0,0,0,0,0,0,12.0248,12.0248,12.0248,,,,,,,,,
