Year,Month,Day,P116,P124,P134,P135,P146,sp_avrg,Bhola,Hatiya,Sandwip,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
1995,3,29,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,3,30,0,0,0,0,0,0,4.64049,-9.99E+08,-9.99E+08,-665999998.5,,,,,,,,,
1995,3,31,0,0,0,0,0,0,2.74065,-9.99E+08,-9.99E+08,-665999999.1,,,,,,,,,
1995,4,1,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,2,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,3,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,4,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,5,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,6,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,7,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,8,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,9,0,0,0,0,0,0,18.5121,-9.99E+08,-9.99E+08,-665999993.8,,,,,,,,,
1995,4,10,0,0,0,0,0,0,6.80151,-9.99E+08,-9.99E+08,-665999997.7,,,,,,,,,
1995,4,11,0,0,0,0,0,0,22.7174,-9.99E+08,-9.99E+08,-665999992.4,,,,,,,,,
1995,4,12,0,0,0,0,0,0,3.09027,-9.99E+08,-9.99E+08,-665999999,,,,,,,,,
1995,4,13,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,14,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,15,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,16,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,17,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,18,16.99,0,15.69,13.7,0,9.276,4.61752,-9.99E+08,-9.99E+08,-665999998.5,,,,,,,,,
1995,4,19,0,0,4.5,4.68,7.87,3.41,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,20,11.84,0,7.85,0,0,3.938,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,21,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,22,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,23,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,24,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,25,0,0,0,0,0,0,9.58079,-9.99E+08,-9.99E+08,-665999996.8,,,,,,,,,
1995,4,26,0,0,0,0,0,0,8.62017,-9.99E+08,-9.99E+08,-665999997.1,,,,,,,,,
1995,4,27,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,28,0,0,0,0,0,0,0.216858,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
1995,4,29,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,4,30,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,1,0,0,0,0,0,0,16.4199,-9.99E+08,-9.99E+08,-665999994.5,,,,,,,,,
1995,5,2,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,3,0,0,0,0,0,0,7.8982,-9.99E+08,-9.99E+08,-665999997.4,,,,,,,,,
1995,5,4,0,0,0,0,0,0,0.142339,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,5,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,6,0,0,0,0,0,0,0.982851,-9.99E+08,-9.99E+08,-665999999.7,,,,,,,,,
1995,5,7,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,8,0,0,0,0,0,0,26.3873,-9.99E+08,-9.99E+08,-665999991.2,,,,,,,,,
1995,5,9,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,10,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,11,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,12,0,0,0,0,0,0,12.2593,-9.99E+08,-9.99E+08,-665999995.9,,,,,,,,,
1995,5,13,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,14,0,0,0,0,0,0,1.18759,-9.99E+08,-9.99E+08,-665999999.6,,,,,,,,,
1995,5,15,0,0,0,0,0,0,16.8522,-9.99E+08,-9.99E+08,-665999994.4,,,,,,,,,
1995,5,16,0,0,0,0,0,0,87.2149,-9.99E+08,-9.99E+08,-665999970.9,,,,,,,,,
1995,5,17,0,0,0,0,0,0,60.3181,-9.99E+08,-9.99E+08,-665999979.9,,,,,,,,,
1995,5,18,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,19,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,20,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,21,0,0,0,0,0,0,4.87976,-9.99E+08,-9.99E+08,-665999998.4,,,,,,,,,
1995,5,22,0,0,0,0,0,0,3.70669,-9.99E+08,-9.99E+08,-665999998.8,,,,,,,,,
1995,5,23,16.62,0,17.58,14.98,0,9.836,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,24,17.31,0,23.59,14.22,0,11.024,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,25,38.82,30.16,47.41,39.25,26.19,36.366,4.963,-9.99E+08,-9.99E+08,-665999998.3,,,,,,,,,
1995,5,26,65.05,58.45,81.02,71.82,64.34,68.136,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,27,50.66,59.16,64.21,62.06,68.5,60.918,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,28,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,29,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,30,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,5,31,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,6,1,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,6,2,0,0,0,0,0,0,6.05514,-9.99E+08,-9.99E+08,-665999998,,,,,,,,,
1995,6,3,0,0,0,0,0,0,3.56381,-9.99E+08,-9.99E+08,-665999998.8,,,,,,,,,
1995,6,4,0,0,0,0,0,0,2.72128,-9.99E+08,-9.99E+08,-665999999.1,,,,,,,,,
1995,6,5,0,0,0,0,0,0,0.858191,-9.99E+08,-9.99E+08,-665999999.7,,,,,,,,,
1995,6,6,0,0,0,0,0,0,3.94437,-9.99E+08,-9.99E+08,-665999998.7,,,,,,,,,
1995,6,7,0,0,0,0,0,0,12.9419,-9.99E+08,-9.99E+08,-665999995.7,,,,,,,,,
1995,6,8,0,0,0,0,0,0,12.6942,-9.99E+08,-9.99E+08,-665999995.8,,,,,,,,,
1995,6,9,0,0,0,0,0,0,0.204537,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
1995,6,10,0,0,0,0,0,0,14.9979,-9.99E+08,-9.99E+08,-665999995,,,,,,,,,
1995,6,11,0,0,0,0,0,0,31.5233,-9.99E+08,-9.99E+08,-665999989.5,,,,,,,,,
1995,6,12,0,0,0,0,0,0,15.4402,-9.99E+08,-9.99E+08,-665999994.9,,,,,,,,,
1995,6,13,13.6,6.14,21.1,20.31,20.98,16.426,32.9018,-9.99E+08,-9.99E+08,-665999989,,,,,,,,,
1995,6,14,4.14,0,12.27,5.67,0,4.416,2.47736,-9.99E+08,-9.99E+08,-665999999.2,,,,,,,,,
1995,6,15,13.85,0,15.42,9.45,0,7.744,16.9818,-9.99E+08,-9.99E+08,-665999994.3,,,,,,,,,
1995,6,16,0,0,9.6,0,0,1.92,22.1713,-9.99E+08,-9.99E+08,-665999992.6,,,,,,,,,
1995,6,17,22.45,13.29,30.11,24.94,17.97,21.752,33.9607,-9.99E+08,-9.99E+08,-665999988.7,,,,,,,,,
1995,6,18,20.98,18.54,28.47,24.52,24.79,23.46,25.0093,-9.99E+08,-9.99E+08,-665999991.7,,,,,,,,,
1995,6,19,43.48,38.11,54.54,46.43,40.82,44.676,26.8035,-9.99E+08,-9.99E+08,-665999991.1,,,,,,,,,
1995,6,20,68.04,70.52,80.69,73,71.01,72.652,3.54924,-9.99E+08,-9.99E+08,-665999998.8,,,,,,,,,
1995,6,21,70.34,76.49,85.19,83.16,85.07,80.05,11.4716,-9.99E+08,-9.99E+08,-665999996.2,,,,,,,,,
1995,6,22,55.12,50.82,51.28,49.54,45.6,50.472,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,6,23,53.27,58.17,52.31,54.75,57.55,55.21,1.99789,-9.99E+08,-9.99E+08,-665999999.3,,,,,,,,,
1995,6,24,55.89,58.27,51.84,52.34,50.48,53.764,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,6,25,46.93,45.8,37.25,37.9,29.24,39.424,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,6,26,0,0,1.69,0,0,0.338,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,6,27,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,6,28,10.35,0,0,0,0,2.07,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,6,29,0,0,0,0,0,0,0.684541,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
1995,6,30,0,0,0,0,0,0,0.186368,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
1995,7,1,0,0,0,0,0,0,30.8812,-9.99E+08,-9.99E+08,-665999989.7,,,,,,,,,
1995,7,2,0,0,0,0,0,0,34.2369,-9.99E+08,-9.99E+08,-665999988.6,,,,,,,,,
1995,7,3,0,0,0,0,0,0,21.4471,-9.99E+08,-9.99E+08,-665999992.9,,,,,,,,,
1995,7,4,0,0,0,0,0,0,44.2876,-9.99E+08,-9.99E+08,-665999985.2,,,,,,,,,
1995,7,5,0,0,0,0,0,0,31.5593,-9.99E+08,-9.99E+08,-665999989.5,,,,,,,,,
1995,7,6,0,0,0,0,0,0,26.3258,-9.99E+08,-9.99E+08,-665999991.2,,,,,,,,,
1995,7,7,0,0,8.54,0.29,2.75,2.316,14.4375,-9.99E+08,-9.99E+08,-665999995.2,,,,,,,,,
1995,7,8,0,0,4.79,0,0,0.958,7.04848,-9.99E+08,-9.99E+08,-665999997.7,,,,,,,,,
1995,7,9,0,0,0,0,0,0,12.2649,-9.99E+08,-9.99E+08,-665999995.9,,,,,,,,,
1995,7,10,0,0,0,0,0,0,7.48728,-9.99E+08,-9.99E+08,-665999997.5,,,,,,,,,
1995,7,11,0,0,0,0,0,0,13.6316,-9.99E+08,-9.99E+08,-665999995.5,,,,,,,,,
1995,7,12,0,0,0,0,0,0,0.699096,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
1995,7,13,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,7,14,13.97,0,0,0,0,2.794,0.959354,-9.99E+08,-9.99E+08,-665999999.7,,,,,,,,,
1995,7,15,0,0,0,0,0,0,0.100035,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,7,16,0,0,0,0,0,0,0.520692,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
1995,7,17,0,0,0,0,0,0,14.3309,-9.99E+08,-9.99E+08,-665999995.2,,,,,,,,,
1995,7,18,8.31,8.02,18.39,16.85,19.58,14.23,23.4987,-9.99E+08,-9.99E+08,-665999992.2,,,,,,,,,
1995,7,19,23.57,27.1,23.75,23.33,26.17,24.784,13.6404,-9.99E+08,-9.99E+08,-665999995.5,,,,,,,,,
1995,7,20,16.69,20.15,11.95,13.6,19.69,16.416,7.6988,-9.99E+08,-9.99E+08,-665999997.4,,,,,,,,,
1995,7,21,19.33,23.43,17.99,17.53,22.5,20.156,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,7,22,10.41,13.58,16.14,11.2,13.99,13.064,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,7,23,20.67,15.6,25.6,22.25,18.62,20.548,0.209245,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
1995,7,24,25.98,27.17,28.76,26.95,26.14,27,0.150315,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
1995,7,25,50.85,49.9,58.25,50.33,47.53,51.372,0.440035,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
1995,7,26,85.15,93.19,88.98,88.43,87.98,88.746,8.3821,-9.99E+08,-9.99E+08,-665999997.2,,,,,,,,,
1995,7,27,97.11,104.29,96.29,107.52,93.7,99.782,15.8431,-9.99E+08,-9.99E+08,-665999994.7,,,,,,,,,
1995,7,28,33.35,31.07,35.44,34.64,29.12,32.724,0.290377,-9.99E+08,-9.99E+08,-665999999.9,,,,,,,,,
1995,7,29,0,0,0,0,0,0,0.963066,-9.99E+08,-9.99E+08,-665999999.7,,,,,,,,,
1995,7,30,0,0,0,0,0,0,16.8653,-9.99E+08,-9.99E+08,-665999994.4,,,,,,,,,
1995,7,31,16.12,15.77,8.56,6.52,11.38,11.67,11.7047,-9.99E+08,-9.99E+08,-665999996.1,,,,,,,,,
1995,8,1,14.05,6.9,16.02,12.48,14.88,12.866,18.7886,-9.99E+08,-9.99E+08,-665999993.7,,,,,,,,,
1995,8,2,16.72,16.13,15.45,13.74,16.47,15.702,5.78877,-9.99E+08,-9.99E+08,-665999998.1,,,,,,,,,
1995,8,3,37.36,32.09,39.3,34.96,26.67,34.076,0.533494,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
1995,8,4,44.73,44.89,41.46,39.25,35.73,41.212,11.9986,-9.99E+08,-9.99E+08,-665999996,,,,,,,,,
1995,8,5,55.75,55.62,50.57,48.28,45.24,51.092,5.4537,-9.99E+08,-9.99E+08,-665999998.2,,,,,,,,,
1995,8,6,35.13,33.87,26.27,27.21,24.17,29.33,6.65814,-9.99E+08,-9.99E+08,-665999997.8,,,,,,,,,
1995,8,7,23,25.25,11.49,15.41,16.34,18.298,18.2347,-9.99E+08,-9.99E+08,-665999993.9,,,,,,,,,
1995,8,8,16.89,17.42,20.79,19.45,21.1,19.13,8.92031,-9.99E+08,-9.99E+08,-665999997,,,,,,,,,
1995,8,9,34.63,36.11,26.58,28.66,28.29,30.854,0.729262,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
1995,8,10,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,8,11,12.97,19,12.06,15.03,19.31,15.674,29.9495,-9.99E+08,-9.99E+08,-665999990,,,,,,,,,
1995,8,12,0,0,0.88,0,0,0.176,46.7758,-9.99E+08,-9.99E+08,-665999984.4,,,,,,,,,
1995,8,13,21.82,20.31,27.75,25.67,22.79,23.668,35.2828,-9.99E+08,-9.99E+08,-665999988.2,,,,,,,,,
1995,8,14,33.09,34.46,36.66,37.28,37.26,35.75,17.0239,-9.99E+08,-9.99E+08,-665999994.3,,,,,,,,,
1995,8,15,30.24,34.4,37.34,38.1,40.7,36.156,10.1059,-9.99E+08,-9.99E+08,-665999996.6,,,,,,,,,
1995,8,16,15.24,15.64,10.52,14.41,15.9,14.342,12.6334,-9.99E+08,-9.99E+08,-665999995.8,,,,,,,,,
1995,8,17,0,0,0,0,0,0,3.23288,-9.99E+08,-9.99E+08,-665999998.9,,,,,,,,,
1995,8,18,0,0,0,0,0,0,13.5039,-9.99E+08,-9.99E+08,-665999995.5,,,,,,,,,
1995,8,19,0,0,0,0,0,0,14.3243,-9.99E+08,-9.99E+08,-665999995.2,,,,,,,,,
1995,8,20,9.05,6.42,0,0,0,3.094,6.13621,-9.99E+08,-9.99E+08,-665999998,,,,,,,,,
1995,8,21,25.45,25.9,12.06,16.39,15.05,18.97,12.9953,-9.99E+08,-9.99E+08,-665999995.7,,,,,,,,,
1995,8,22,27.55,26.83,23.9,24.15,20.9,24.666,5.44326,-9.99E+08,-9.99E+08,-665999998.2,,,,,,,,,
1995,8,23,36.29,35.4,30.77,31.17,26.65,32.056,9.36806,-9.99E+08,-9.99E+08,-665999996.9,,,,,,,,,
1995,8,24,33.9,38.72,28.25,31.54,35.02,33.486,4.8674,-9.99E+08,-9.99E+08,-665999998.4,,,,,,,,,
1995,8,25,25,28.87,18.11,21.88,26.09,23.99,4.70277,-9.99E+08,-9.99E+08,-665999998.4,,,,,,,,,
1995,8,26,26.21,25.98,20.43,20.39,17.91,22.184,9.32431,-9.99E+08,-9.99E+08,-665999996.9,,,,,,,,,
1995,8,27,16.46,13.19,13.95,13.84,11.74,13.836,18.3143,-9.99E+08,-9.99E+08,-665999993.9,,,,,,,,,
1995,8,28,14.56,3.01,13.37,7.5,0,7.688,13.4627,-9.99E+08,-9.99E+08,-665999995.5,,,,,,,,,
1995,8,29,7.66,0,6.6,0,0,2.852,2.94111,-9.99E+08,-9.99E+08,-665999999,,,,,,,,,
1995,8,30,15.67,13.19,15.25,14.64,12.61,14.272,3.98258,-9.99E+08,-9.99E+08,-665999998.7,,,,,,,,,
1995,8,31,14.53,16.18,9.09,10.2,16.06,13.212,1.04919,-9.99E+08,-9.99E+08,-665999999.7,,,,,,,,,
1995,9,1,21.97,22.59,16.78,17.74,17.88,19.392,7.81844,-9.99E+08,-9.99E+08,-665999997.4,,,,,,,,,
1995,9,2,19.23,23.41,16.82,18.55,22.11,20.024,7.81546,-9.99E+08,-9.99E+08,-665999997.4,,,,,,,,,
1995,9,3,12.29,15.48,16.71,16.19,17.43,15.62,19.0327,-9.99E+08,-9.99E+08,-665999993.7,,,,,,,,,
1995,9,4,0,10.56,11.75,7.73,16.92,9.392,10.7466,-9.99E+08,-9.99E+08,-665999996.4,,,,,,,,,
1995,9,5,0,0,0,0,0,0,5.3324,-9.99E+08,-9.99E+08,-665999998.2,,,,,,,,,
1995,9,6,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,9,7,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,9,8,14.7,17.14,13.98,14.66,18.8,15.856,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,9,9,28.06,29.52,29.97,30.32,29.5,29.474,20.9813,-9.99E+08,-9.99E+08,-665999993,,,,,,,,,
1995,9,10,43.48,49.88,47.96,49.71,57.15,49.636,4.28575,-9.99E+08,-9.99E+08,-665999998.6,,,,,,,,,
1995,9,11,38.43,40.45,43.26,42.55,41.26,41.19,2.57915,-9.99E+08,-9.99E+08,-665999999.1,,,,,,,,,
1995,9,12,28.38,23.25,31.2,28.53,17.99,25.87,1.75162,-9.99E+08,-9.99E+08,-665999999.4,,,,,,,,,
1995,9,13,11.81,2.28,23.27,20.71,17.54,15.122,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,9,14,0,0,3.75,0,0,0.75,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,9,15,35.51,28.32,43.69,36.32,24.68,33.704,6.99616,-9.99E+08,-9.99E+08,-665999997.7,,,,,,,,,
1995,9,16,33.94,29.38,37.89,32.36,25.52,31.818,43.921,-9.99E+08,-9.99E+08,-665999985.4,,,,,,,,,
1995,9,17,32.81,32.63,35.34,32.47,28.82,32.414,11.9254,-9.99E+08,-9.99E+08,-665999996,,,,,,,,,
1995,9,18,27.65,26.17,29.98,28.12,24.73,27.33,30.9418,-9.99E+08,-9.99E+08,-665999989.7,,,,,,,,,
1995,9,19,19.02,17.83,21.56,19.76,16.32,18.898,0.629511,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
1995,9,20,20.69,18.49,16.93,17.09,12.9,17.22,16.0989,-9.99E+08,-9.99E+08,-665999994.6,,,,,,,,,
1995,9,21,15.69,11.02,18.07,16.91,13.64,15.066,39.0708,-9.99E+08,-9.99E+08,-665999987,,,,,,,,,
1995,9,22,15.4,14.38,11.35,12.82,11.2,13.03,80.0886,-9.99E+08,-9.99E+08,-665999973.3,,,,,,,,,
1995,9,23,3.9,0,13.67,8.82,0,5.278,24.1586,-9.99E+08,-9.99E+08,-665999991.9,,,,,,,,,
1995,9,24,25.51,21.62,20.15,20.34,16.02,20.728,9.63993,-9.99E+08,-9.99E+08,-665999996.8,,,,,,,,,
1995,9,25,20.41,18.1,15.16,15.57,10.53,15.954,0.671124,-9.99E+08,-9.99E+08,-665999999.8,,,,,,,,,
1995,9,26,20.84,14.72,11.53,11.39,0,11.696,47.6243,-9.99E+08,-9.99E+08,-665999984.1,,,,,,,,,
1995,9,27,19.95,16.23,0.38,3.75,0,8.062,77.5208,-9.99E+08,-9.99E+08,-665999974.2,,,,,,,,,
1995,9,28,0,0,0,0,0,0,8.41256,-9.99E+08,-9.99E+08,-665999997.2,,,,,,,,,
1995,9,29,0,0,1.52,0,0,0.304,21.6784,-9.99E+08,-9.99E+08,-665999992.8,,,,,,,,,
1995,9,30,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,1,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,2,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,3,0,0,5.88,0,0,1.176,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,4,17.34,16.02,7.12,9.57,6.62,11.334,0.835882,-9.99E+08,-9.99E+08,-665999999.7,,,,,,,,,
1995,10,5,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,6,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,7,0.11,0,0,0,0,0.022,5.19468,-9.99E+08,-9.99E+08,-665999998.3,,,,,,,,,
1995,10,8,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,9,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,10,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,11,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,12,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,13,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,14,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,15,0,0,6.2,0,0,1.24,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,16,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,17,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,18,0,0,0,0,0,0,11.8005,-9.99E+08,-9.99E+08,-665999996.1,,,,,,,,,
1995,10,19,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,20,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,21,0,0,0,0,0,0,69.8633,-9.99E+08,-9.99E+08,-665999976.7,,,,,,,,,
1995,10,22,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,23,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,24,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,25,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,26,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,27,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,28,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,29,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,30,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,10,31,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,1,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,2,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,3,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,4,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,5,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,6,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,7,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,8,0,0,0,0,0,0,7.01367,-9.99E+08,-9.99E+08,-665999997.7,,,,,,,,,
1995,11,9,0,0,0,0,0,0,28.8261,-9.99E+08,-9.99E+08,-665999990.4,,,,,,,,,
1995,11,10,0,0,0,0,0,0,21.4106,-9.99E+08,-9.99E+08,-665999992.9,,,,,,,,,
1995,11,11,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,12,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,13,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,14,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,15,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,16,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,17,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,18,0,0,0,0,0,0,24.007,-9.99E+08,-9.99E+08,-665999992,,,,,,,,,
1995,11,19,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,20,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,21,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,22,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,23,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-666000000,,,,,,,,,
1995,11,24,0,0,0,0,0,0,7.96069,-9.99E+08,-9.99E+08,-665999997.3,,,,,,,,,
