Year,Month,Day,P136,sp_avrg,Chandpur,Mcourt,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
1995,3,23,0,0,0,0,0,,,,,,,,,
1995,3,24,0,0,0,0.510835,0.2554175,,,,,,,,,
1995,3,25,0,0,0,3.07049,1.535245,,,,,,,,,
1995,3,26,0,0,0,2.18123,1.090615,,,,,,,,,
1995,3,27,0,0,7.97341,7.94342,7.958415,,,,,,,,,
1995,3,28,0,0,0,0.344115,0.1720575,,,,,,,,,
1995,3,29,0,0,0,0.257379,0.1286895,,,,,,,,,
1995,3,30,0,0,4.64049,0,2.320245,,,,,,,,,
1995,3,31,0,0,2.74065,0,1.370325,,,,,,,,,
1995,4,1,0,0,0,0,0,,,,,,,,,
1995,4,2,0,0,0,0,0,,,,,,,,,
1995,4,3,0,0,0,0,0,,,,,,,,,
1995,4,4,0,0,0,0,0,,,,,,,,,
1995,4,5,0,0,0,0,0,,,,,,,,,
1995,4,6,0,0,0,0,0,,,,,,,,,
1995,4,7,0,0,0,0,0,,,,,,,,,
1995,4,8,0,0,0,0,0,,,,,,,,,
1995,4,9,0,0,18.5121,0,9.25605,,,,,,,,,
1995,4,10,0,0,6.80151,6.05429,6.4279,,,,,,,,,
1995,4,11,0,0,22.7174,0,11.3587,,,,,,,,,
1995,4,12,0,0,3.09027,0,1.545135,,,,,,,,,
1995,4,13,0,0,0,0,0,,,,,,,,,
1995,4,14,0,0,0,0,0,,,,,,,,,
1995,4,15,0,0,0,19.6543,9.82715,,,,,,,,,
1995,4,16,0,0,0,0.615285,0.3076425,,,,,,,,,
1995,4,17,0,0,0,14.7991,7.39955,,,,,,,,,
1995,4,18,0,0,4.61752,8.47147,6.544495,,,,,,,,,
1995,4,19,0,0,0,1.04412,0.52206,,,,,,,,,
1995,4,20,0,0,0,7.82087,3.910435,,,,,,,,,
1995,4,21,0,0,0,0,0,,,,,,,,,
1995,4,22,0,0,0,0,0,,,,,,,,,
1995,4,23,0,0,0,0,0,,,,,,,,,
1995,4,24,0,0,0,1.51669,0.758345,,,,,,,,,
1995,4,25,0,0,9.58079,27.9884,18.784595,,,,,,,,,
1995,4,26,0,0,8.62017,23.7951,16.207635,,,,,,,,,
1995,4,27,0,0,0,8.33943,4.169715,,,,,,,,,
1995,4,28,0,0,0.216858,0,0.108429,,,,,,,,,
1995,4,29,0,0,0,7.47751,3.738755,,,,,,,,,
1995,4,30,0,0,0,5.02523,2.512615,,,,,,,,,
1995,5,1,0,0,16.4199,0,8.20995,,,,,,,,,
1995,5,2,0,0,0,0,0,,,,,,,,,
1995,5,3,0,0,7.8982,18.7625,13.33035,,,,,,,,,
1995,5,4,0,0,0.142339,0,0.0711695,,,,,,,,,
1995,5,5,0,0,0,12.7576,6.3788,,,,,,,,,
1995,5,6,0,0,0.982851,4.06814,2.5254955,,,,,,,,,
1995,5,7,0,0,0,0,0,,,,,,,,,
1995,5,8,0,0,26.3873,4.80069,15.593995,,,,,,,,,
1995,5,9,0,0,0,0,0,,,,,,,,,
1995,5,10,0,0,0,0.717662,0.358831,,,,,,,,,
1995,5,11,0,0,0,0,0,,,,,,,,,
1995,5,12,0,0,12.2593,0,6.12965,,,,,,,,,
1995,5,13,0,0,0,1.97738,0.98869,,,,,,,,,
1995,5,14,0,0,1.18759,4.64916,2.918375,,,,,,,,,
1995,5,15,0,0,16.8522,1.05501,8.953605,,,,,,,,,
1995,5,16,0,0,87.2149,27.9501,57.5825,,,,,,,,,
1995,5,17,0,0,60.3181,1.85107,31.084585,,,,,,,,,
1995,5,18,0,0,0,0.846244,0.423122,,,,,,,,,
1995,5,19,0,0,0,25.6074,12.8037,,,,,,,,,
1995,5,20,0,0,0,27.8095,13.90475,,,,,,,,,
1995,5,21,0,0,4.87976,6.60053,5.740145,,,,,,,,,
1995,5,22,0,0,3.70669,3.8706,3.788645,,,,,,,,,
1995,5,23,0,0,0,18.5187,9.25935,,,,,,,,,
1995,5,24,0,0,0,17.7131,8.85655,,,,,,,,,
1995,5,25,28.92,28.92,4.963,25.7993,15.38115,,,,,,,,,
1995,5,26,62.53,62.53,0,20.405,10.2025,,,,,,,,,
1995,5,27,64.77,64.77,0,5.98539,2.992695,,,,,,,,,
1995,5,28,0,0,0,9.17437,4.587185,,,,,,,,,
1995,5,29,0,0,0,13.2627,6.63135,,,,,,,,,
1995,5,30,0,0,0,11.8539,5.92695,,,,,,,,,
1995,5,31,0,0,0,16.1847,8.09235,,,,,,,,,
1995,6,1,0,0,0,19.9544,9.9772,,,,,,,,,
1995,6,2,0,0,6.05514,19.5788,12.81697,,,,,,,,,
1995,6,3,0,0,3.56381,21.0316,12.297705,,,,,,,,,
1995,6,4,0,0,2.72128,18.6678,10.69454,,,,,,,,,
1995,6,5,0,0,0.858191,1.909,1.3835955,,,,,,,,,
1995,6,6,0,0,3.94437,7.91907,5.93172,,,,,,,,,
1995,6,7,0,0,12.9419,45.3336,29.13775,,,,,,,,,
1995,6,8,0,0,12.6942,18.4727,15.58345,,,,,,,,,
1995,6,9,0,0,0.204537,41.5504,20.8774685,,,,,,,,,
1995,6,10,0,0,14.9979,0,7.49895,,,,,,,,,
1995,6,11,0,0,31.5233,24.9233,28.2233,,,,,,,,,
1995,6,12,0,0,15.4402,89.0554,52.2478,,,,,,,,,
1995,6,13,16.8,16.8,32.9018,34.7687,33.83525,,,,,,,,,
1995,6,14,0,0,2.47736,33.2594,17.86838,,,,,,,,,
1995,6,15,0,0,16.9818,28.4209,22.70135,,,,,,,,,
1995,6,16,0,0,22.1713,70.998,46.58465,,,,,,,,,
1995,6,17,16.36,16.36,33.9607,33.3333,33.647,,,,,,,,,
1995,6,18,22.17,22.17,25.0093,1.28794,13.14862,,,,,,,,,
1995,6,19,40.1,40.1,26.8035,19.201,23.00225,,,,,,,,,
1995,6,20,71.41,71.41,3.54924,0,1.77462,,,,,,,,,
1995,6,21,82.92,82.92,11.4716,0,5.7358,,,,,,,,,
1995,6,22,49.16,49.16,0,83.5489,41.77445,,,,,,,,,
1995,6,23,57.55,57.55,1.99789,15.585,8.791445,,,,,,,,,
1995,6,24,54.09,54.09,0,0,0,,,,,,,,,
1995,6,25,39.21,39.21,0,0,0,,,,,,,,,
1995,6,26,0,0,0,0,0,,,,,,,,,
1995,6,27,0,0,0,0,0,,,,,,,,,
1995,6,28,0,0,0,2.81769,1.408845,,,,,,,,,
1995,6,29,0,0,0.684541,14.764,7.7242705,,,,,,,,,
1995,6,30,0,0,0.186368,2.19815,1.192259,,,,,,,,,
1995,7,1,0,0,30.8812,27.5108,29.196,,,,,,,,,
1995,7,2,0,0,34.2369,26.3755,30.3062,,,,,,,,,
1995,7,3,0,0,21.4471,5.88757,13.667335,,,,,,,,,
1995,7,4,0,0,44.2876,24.0571,34.17235,,,,,,,,,
1995,7,5,0,0,31.5593,29.491,30.52515,,,,,,,,,
1995,7,6,0,0,26.3258,69.8211,48.07345,,,,,,,,,
1995,7,7,0,0,14.4375,24.8203,19.6289,,,,,,,,,
1995,7,8,0,0,7.04848,34.8158,20.93214,,,,,,,,,
1995,7,9,0,0,12.2649,60.3673,36.3161,,,,,,,,,
1995,7,10,0,0,7.48728,0,3.74364,,,,,,,,,
1995,7,11,0,0,13.6316,7.71941,10.675505,,,,,,,,,
1995,7,12,0,0,0.699096,13.8678,7.283448,,,,,,,,,
1995,7,13,0,0,0,5.31014,2.65507,,,,,,,,,
1995,7,14,0,0,0.959354,0,0.479677,,,,,,,,,
1995,7,15,0,0,0.100035,0.48673,0.2933825,,,,,,,,,
1995,7,16,0,0,0.520692,23.8561,12.188396,,,,,,,,,
1995,7,17,0,0,14.3309,20.9336,17.63225,,,,,,,,,
1995,7,18,16.1,16.1,23.4987,16.4509,19.9748,,,,,,,,,
1995,7,19,27.36,27.36,13.6404,0.408116,7.024258,,,,,,,,,
1995,7,20,20.08,20.08,7.6988,27.051,17.3749,,,,,,,,,
1995,7,21,23.31,23.31,0,0,0,,,,,,,,,
1995,7,22,14.14,14.14,0,0,0,,,,,,,,,
1995,7,23,17.32,17.32,0.209245,0,0.1046225,,,,,,,,,
1995,7,24,27.38,27.38,0.150315,0,0.0751575,,,,,,,,,
1995,7,25,49.53,49.53,0.440035,10.357,5.3985175,,,,,,,,,
1995,7,26,94.32,94.32,8.3821,30.961,19.67155,,,,,,,,,
1995,7,27,105.31,105.31,15.8431,24.8861,20.3646,,,,,,,,,
1995,7,28,30.75,30.75,0.290377,1.56533,0.9278535,,,,,,,,,
1995,7,29,0,0,0.963066,23.599,12.281033,,,,,,,,,
1995,7,30,0,0,16.8653,16.2358,16.55055,,,,,,,,,
1995,7,31,14.06,14.06,11.7047,0,5.85235,,,,,,,,,
1995,8,1,12.64,12.64,18.7886,0,9.3943,,,,,,,,,
1995,8,2,16.53,16.53,5.78877,2.53479,4.16178,,,,,,,,,
1995,8,3,30.14,30.14,0.533494,4.91779,2.725642,,,,,,,,,
1995,8,4,41.7,41.7,11.9986,0,5.9993,,,,,,,,,
1995,8,5,50.66,50.66,5.4537,2.22343,3.838565,,,,,,,,,
1995,8,6,30.06,30.06,6.65814,25.5657,16.11192,,,,,,,,,
1995,8,7,21.2,21.2,18.2347,0,9.11735,,,,,,,,,
1995,8,8,19.58,19.58,8.92031,11.2639,10.092105,,,,,,,,,
1995,8,9,32.73,32.73,0.729262,0,0.364631,,,,,,,,,
1995,8,10,0,0,0,17.838,8.919,,,,,,,,,
1995,8,11,19.29,19.29,29.9495,38.3485,34.149,,,,,,,,,
1995,8,12,0,0,46.7758,91.4053,69.09055,,,,,,,,,
1995,8,13,21.97,21.97,35.2828,17.2547,26.26875,,,,,,,,,
1995,8,14,36.48,36.48,17.0239,15.3375,16.1807,,,,,,,,,
1995,8,15,38.04,38.04,10.1059,22.5516,16.32875,,,,,,,,,
1995,8,16,15.97,15.97,12.6334,0,6.3167,,,,,,,,,
1995,8,17,0,0,3.23288,8.08328,5.65808,,,,,,,,,
1995,8,18,0,0,13.5039,5.32516,9.41453,,,,,,,,,
1995,8,19,0,0,14.3243,2.63919,8.481745,,,,,,,,,
1995,8,20,0,0,6.13621,0.484425,3.3103175,,,,,,,,,
1995,8,21,21.19,21.19,12.9953,11.0982,12.04675,,,,,,,,,
1995,8,22,24.45,24.45,5.44326,2.4792,3.96123,,,,,,,,,
1995,8,23,31.74,31.74,9.36806,12.5092,10.93863,,,,,,,,,
1995,8,24,37.68,37.68,4.8674,14.3797,9.62355,,,,,,,,,
1995,8,25,28.15,28.15,4.70277,2.7556,3.729185,,,,,,,,,
1995,8,26,22.5,22.5,9.32431,8.67747,9.00089,,,,,,,,,
1995,8,27,12.82,12.82,18.3143,1.24485,9.779575,,,,,,,,,
1995,8,28,0.16,0.16,13.4627,14.3495,13.9061,,,,,,,,,
1995,8,29,0,0,2.94111,22.0955,12.518305,,,,,,,,,
1995,8,30,13.29,13.29,3.98258,0,1.99129,,,,,,,,,
1995,8,31,16.36,16.36,1.04919,0,0.524595,,,,,,,,,
1995,9,1,20.47,20.47,7.81844,17.3249,12.57167,,,,,,,,,
1995,9,2,23.11,23.11,7.81546,23.7561,15.78578,,,,,,,,,
1995,9,3,16.77,16.77,19.0327,24.7644,21.89855,,,,,,,,,
1995,9,4,14.86,14.86,10.7466,31.8894,21.318,,,,,,,,,
1995,9,5,0,0,5.3324,44.8146,25.0735,,,,,,,,,
1995,9,6,0,0,0,24.5481,12.27405,,,,,,,,,
1995,9,7,0,0,0,0,0,,,,,,,,,
1995,9,8,18.05,18.05,0,3.12808,1.56404,,,,,,,,,
1995,9,9,30.15,30.15,20.9813,35.3406,28.16095,,,,,,,,,
1995,9,10,53.59,53.59,4.28575,3.19996,3.742855,,,,,,,,,
1995,9,11,41.49,41.49,2.57915,0,1.289575,,,,,,,,,
1995,9,12,20.87,20.87,1.75162,0,0.87581,,,,,,,,,
1995,9,13,14.28,14.28,0,0,0,,,,,,,,,
1995,9,14,0,0,0,0,0,,,,,,,,,
1995,9,15,27.24,27.24,6.99616,0,3.49808,,,,,,,,,
1995,9,16,28.17,28.17,43.921,56.1706,50.0458,,,,,,,,,
1995,9,17,31.34,31.34,11.9254,0.709952,6.317676,,,,,,,,,
1995,9,18,26.06,26.06,30.9418,0.352439,15.6471195,,,,,,,,,
1995,9,19,17.1,17.1,0.629511,10.3989,5.5142055,,,,,,,,,
1995,9,20,16.16,16.16,16.0989,12.8491,14.474,,,,,,,,,
1995,9,21,12.82,12.82,39.0708,53.2568,46.1638,,,,,,,,,
1995,9,22,13.19,13.19,80.0886,35.5244,57.8065,,,,,,,,,
1995,9,23,0,0,24.1586,0,12.0793,,,,,,,,,
1995,9,24,19.06,19.06,9.63993,0,4.819965,,,,,,,,,
1995,9,25,15.26,15.26,0.671124,1.654,1.162562,,,,,,,,,
1995,9,26,5.08,5.08,47.6243,13.6005,30.6124,,,,,,,,,
1995,9,27,8.27,8.27,77.5208,107.232,92.3764,,,,,,,,,
1995,9,28,0,0,8.41256,33.2733,20.84293,,,,,,,,,
1995,9,29,0,0,21.6784,0,10.8392,,,,,,,,,
1995,9,30,0,0,0,0,0,,,,,,,,,
1995,10,1,0,0,0,0,0,,,,,,,,,
1995,10,2,0,0,0,0,0,,,,,,,,,
1995,10,3,0,0,0,0,0,,,,,,,,,
1995,10,4,12.84,12.84,0.835882,0.522992,0.679437,,,,,,,,,
1995,10,5,0,0,0,0.61467,0.307335,,,,,,,,,
1995,10,6,0,0,0,0,0,,,,,,,,,
1995,10,7,0,0,5.19468,0,2.59734,,,,,,,,,
1995,10,8,0,0,0,0,0,,,,,,,,,
1995,10,9,0,0,0,0,0,,,,,,,,,
1995,10,10,0,0,0,4.95882,2.47941,,,,,,,,,
1995,10,11,0,0,0,4.60384,2.30192,,,,,,,,,
1995,10,12,0,0,0,0,0,,,,,,,,,
1995,10,13,0,0,0,0,0,,,,,,,,,
1995,10,14,0,0,0,0,0,,,,,,,,,
1995,10,15,0,0,0,0,0,,,,,,,,,
1995,10,16,0,0,0,0,0,,,,,,,,,
1995,10,17,0,0,0,5.33374,2.66687,,,,,,,,,
1995,10,18,0,0,11.8005,5.94961,8.875055,,,,,,,,,
1995,10,19,0,0,0,1.1108,0.5554,,,,,,,,,
1995,10,20,0,0,0,0.363453,0.1817265,,,,,,,,,
1995,10,21,0,0,69.8633,7.24152,38.55241,,,,,,,,,
1995,10,22,0,0,0,0,0,,,,,,,,,
1995,10,23,0,0,0,0,0,,,,,,,,,
1995,10,24,0,0,0,0,0,,,,,,,,,
1995,10,25,0,0,0,0,0,,,,,,,,,
1995,10,26,0,0,0,4.80462,2.40231,,,,,,,,,
1995,10,27,0,0,0,0,0,,,,,,,,,
1995,10,28,0,0,0,0,0,,,,,,,,,
1995,10,29,0,0,0,0,0,,,,,,,,,
1995,10,30,0,0,0,0,0,,,,,,,,,
1995,10,31,0,0,0,0,0,,,,,,,,,
1995,11,1,0,0,0,0,0,,,,,,,,,
1995,11,2,0,0,0,0,0,,,,,,,,,
1995,11,3,0,0,0,0,0,,,,,,,,,
1995,11,4,0,0,0,0,0,,,,,,,,,
1995,11,5,0,0,0,0,0,,,,,,,,,
1995,11,6,0,0,0,0,0,,,,,,,,,
1995,11,7,0,0,0,0,0,,,,,,,,,
1995,11,8,0,0,7.01367,0.173903,3.5937865,,,,,,,,,
1995,11,9,0,0,28.8261,5.3774,17.10175,,,,,,,,,
1995,11,10,0,0,21.4106,11.3807,16.39565,,,,,,,,,
1995,11,11,0,0,0,0,0,,,,,,,,,
1995,11,12,0,0,0,0,0,,,,,,,,,
1995,11,13,0,0,0,0,0,,,,,,,,,
1995,11,14,0,0,0,0,0,,,,,,,,,
1995,11,15,0,0,0,0,0,,,,,,,,,
1995,11,16,0,0,0,0,0,,,,,,,,,
1995,11,17,0,0,0,0,0,,,,,,,,,
1995,11,18,0,0,24.007,0,12.0035,,,,,,,,,
1995,11,19,0,0,0,0,0,,,,,,,,,
1995,11,20,0,0,0,0,0,,,,,,,,,
1995,11,21,0,0,0,0,0,,,,,,,,,
1995,11,22,0,0,0,0,0,,,,,,,,,
1995,11,23,0,0,0,0,0,,,,,,,,,
1995,11,24,0,0,7.96069,0,3.980345,,,,,,,,,
1995,11,25,0,0,8.90545,0.377198,4.641324,,,,,,,,,
1995,11,26,0,0,0,0,0,,,,,,,,,
1995,11,27,0,0,0,0,0,,,,,,,,,
1995,11,28,0,0,0,0,0,,,,,,,,,
1995,11,29,0,0,0,0,0,,,,,,,,,
1995,11,30,0,0,0,0,0,,,,,,,,,
1995,12,1,0,0,0,0,0,,,,,,,,,
1995,12,2,0,0,0,0,0,,,,,,,,,
1995,12,3,0,0,0,0,0,,,,,,,,,
1995,12,4,0,0,0,0,0,,,,,,,,,
1995,12,5,0,0,0,0,0,,,,,,,,,
1995,12,6,0,0,0,0,0,,,,,,,,,
1995,12,7,0,0,0,0,0,,,,,,,,,
1995,12,8,0,0,0,0,0,,,,,,,,,
1995,12,9,0,0,0.0766566,0,0.0383283,,,,,,,,,
1995,12,10,0,0,0,0,0,,,,,,,,,
1995,12,11,0,0,0,0,0,,,,,,,,,
1995,12,12,0,0,0,0,0,,,,,,,,,
1995,12,13,0,0,0,0,0,,,,,,,,,
1995,12,14,0,0,0,0,0,,,,,,,,,
1995,12,15,0,0,0,0,0,,,,,,,,,
1995,12,16,0,0,0,0,0,,,,,,,,,
1995,12,17,0,0,0,0,0,,,,,,,,,
1995,12,18,0,0,0,0,0,,,,,,,,,
1995,12,19,0,0,0,0,0,,,,,,,,,
1995,12,20,0,0,0,0,0,,,,,,,,,
1995,12,21,0,0,0,0,0,,,,,,,,,
1995,12,22,0,0,0,0,0,,,,,,,,,
1995,12,23,0,0,0.035948,0.0226925,0.02932025,,,,,,,,,
1995,12,24,0,0,0,0,0,,,,,,,,,
1995,12,25,0,0,0,0.0149411,0.00747055,,,,,,,,,
1995,12,26,0,0,0.156473,0,0.0782365,,,,,,,,,
1995,12,27,0,0,0,0,0,,,,,,,,,
1995,12,28,0,0,0,0,0,,,,,,,,,
1995,12,29,0,0,0,0,0,,,,,,,,,
1995,12,30,0,0,0,0,0,,,,,,,,,
1995,12,31,0,0,0,0,0,,,,,,,,,
1996,1,1,0,0,0,0,0,,,,,,,,,
1996,1,2,0,0,0,0,0,,,,,,,,,
1996,1,3,0,0,0,0,0,,,,,,,,,
1996,1,4,0,0,0.542372,0,0.271186,,,,,,,,,
1996,1,5,0,0,0,0,0,,,,,,,,,
1996,1,6,0,0,0,0,0,,,,,,,,,
1996,1,7,0,0,0,0,0,,,,,,,,,
1996,1,8,0,0,0,0,0,,,,,,,,,
1996,1,9,0,0,0,0,0,,,,,,,,,
1996,1,10,0,0,0,0,0,,,,,,,,,
1996,1,11,0,0,2.96118,0.515174,1.738177,,,,,,,,,
1996,1,12,0,0,0,0,0,,,,,,,,,
1996,1,13,0,0,0,0,0,,,,,,,,,
1996,1,14,0,0,0,0,0,,,,,,,,,
1996,1,15,0,0,0,1.23399,0.616995,,,,,,,,,
1996,1,16,0,0,2.01134,7.2052,4.60827,,,,,,,,,
1996,1,17,0,0,0,0,0,,,,,,,,,
1996,1,18,0,0,0,0,0,,,,,,,,,
1996,1,19,0,0,0,0,0,,,,,,,,,
1996,1,20,0,0,0,0,0,,,,,,,,,
1996,1,21,0,0,0,0,0,,,,,,,,,
1996,1,22,0,0,0,0,0,,,,,,,,,
1996,1,23,0,0,0,0,0,,,,,,,,,
1996,1,24,0,0,0,0.153383,0.0766915,,,,,,,,,
1996,1,25,0,0,0,0,0,,,,,,,,,
1996,1,26,0,0,0,0.277692,0.138846,,,,,,,,,
1996,1,27,0,0,0,0,0,,,,,,,,,
1996,1,28,0,0,0,0,0,,,,,,,,,
1996,1,29,0,0,0,0,0,,,,,,,,,
1996,1,30,0,0,0,0,0,,,,,,,,,
1996,1,31,0,0,0,0,0,,,,,,,,,
1996,2,1,0,0,0,0,0,,,,,,,,,
1996,2,2,0,0,0,0,0,,,,,,,,,
1996,2,3,0,0,0,0,0,,,,,,,,,
1996,2,4,0,0,0,0,0,,,,,,,,,
1996,2,5,0,0,0,0,0,,,,,,,,,
1996,2,6,0,0,0,0,0,,,,,,,,,
1996,2,7,0,0,0,0,0,,,,,,,,,
1996,2,8,0,0,0,0,0,,,,,,,,,
1996,2,9,0,0,0,0,0,,,,,,,,,
1996,2,10,0,0,0,0,0,,,,,,,,,
1996,2,11,0,0,0,0,0,,,,,,,,,
1996,2,12,0,0,0,0,0,,,,,,,,,
1996,2,13,0,0,0,0,0,,,,,,,,,
1996,2,14,0,0,0,0,0,,,,,,,,,
1996,2,15,0,0,0,0,0,,,,,,,,,
1996,2,16,0,0,0,0,0,,,,,,,,,
1996,2,17,0,0,0,0,0,,,,,,,,,
1996,2,18,0,0,0,0,0,,,,,,,,,
1996,2,19,0,0,0,0,0,,,,,,,,,
1996,2,20,0,0,0.0873482,0.205559,0.1464536,,,,,,,,,
1996,2,21,0,0,0.1394,0,0.0697,,,,,,,,,
1996,2,22,0,0,0,0,0,,,,,,,,,
1996,2,23,0,0,0,0,0,,,,,,,,,
1996,2,24,0,0,0,0,0,,,,,,,,,
1996,2,25,0,0,17.0321,18.6227,17.8274,,,,,,,,,
1996,2,26,0,0,0,0,0,,,,,,,,,
1996,2,27,0,0,0,0,0,,,,,,,,,
1996,2,28,0,0,0,0,0,,,,,,,,,
1996,2,29,0,0,0,0,0,,,,,,,,,
1996,3,1,0,0,0,0,0,,,,,,,,,
1996,3,2,0,0,0,0,0,,,,,,,,,
1996,3,3,0,0,0,0,0,,,,,,,,,
1996,3,4,0,0,0,0,0,,,,,,,,,
1996,3,5,0,0,0,2.32825,1.164125,,,,,,,,,
1996,3,6,0,0,0,0,0,,,,,,,,,
1996,3,7,0,0,0,0.592087,0.2960435,,,,,,,,,
1996,3,8,0,0,1.3182,4.62719,2.972695,,,,,,,,,
1996,3,9,0,0,0.480481,0,0.2402405,,,,,,,,,
1996,3,10,0,0,0.508039,0.646034,0.5770365,,,,,,,,,
1996,3,11,0,0,0,0,0,,,,,,,,,
1996,3,12,0,0,0.0823456,7.28634,3.6843428,,,,,,,,,
1996,3,13,0,0,0,1.36423,0.682115,,,,,,,,,
1996,3,14,0,0,0,0,0,,,,,,,,,
1996,3,15,0,0,0,0,0,,,,,,,,,
1996,3,16,0,0,0,0,0,,,,,,,,,
1996,3,17,0,0,0,0,0,,,,,,,,,
1996,3,18,0,0,0,0,0,,,,,,,,,
1996,3,19,0,0,0,0,0,,,,,,,,,
1996,3,20,0,0,0,0,0,,,,,,,,,
1996,3,21,0,0,0,0,0,,,,,,,,,
1996,3,22,0,0,21.5708,0.465027,11.0179135,,,,,,,,,
1996,3,23,0,0,0.159844,6.69425,3.427047,,,,,,,,,
1996,3,24,0,0,0,0,0,,,,,,,,,
1996,3,25,0,0,0,0,0,,,,,,,,,
1996,3,26,0,0,12.6752,7.53662,10.10591,,,,,,,,,
1996,3,27,0,0,0,0,0,,,,,,,,,
1996,3,28,0,0,1.59639,0,0.798195,,,,,,,,,
1996,3,29,0,0,1.37461,0,0.687305,,,,,,,,,
1996,3,30,0,0,0,1.29736,0.64868,,,,,,,,,
1996,3,31,0,0,0.752517,0,0.3762585,,,,,,,,,
1996,4,1,0,0,0,0,0,,,,,,,,,
1996,4,2,0,0,0,0,0,,,,,,,,,
1996,4,3,0,0,0,0,0,,,,,,,,,
1996,4,4,0,0,0,0,0,,,,,,,,,
1996,4,5,0,0,0,0,0,,,,,,,,,
1996,4,6,0,0,0,0.0211192,0.0105596,,,,,,,,,
1996,4,7,0,0,0,4.08987,2.044935,,,,,,,,,
1996,4,8,0,0,0,0.0417329,0.02086645,,,,,,,,,
1996,4,9,0,0,0,0.0417329,0.02086645,,,,,,,,,
1996,4,10,0,0,0,0.0417329,0.02086645,,,,,,,,,
1996,4,11,0,0,0,0,0,,,,,,,,,
1996,4,12,0,0,0,0,0,,,,,,,,,
1996,4,13,0,0,0,0,0,,,,,,,,,
1996,4,14,0,0,0,0,0,,,,,,,,,
1996,4,15,17.04,17.04,0,0,0,,,,,,,,,
1996,4,16,31.58,31.58,0.395434,1.4659,0.930667,,,,,,,,,
1996,4,17,0,0,0,0,0,,,,,,,,,
1996,4,18,0,0,13.0901,0,6.54505,,,,,,,,,
1996,4,19,0,0,0,27.5908,13.7954,,,,,,,,,
1996,4,20,0,0,0,51.2291,25.61455,,,,,,,,,
1996,4,21,0,0,0,0,0,,,,,,,,,
1996,4,22,0,0,58.6594,0,29.3297,,,,,,,,,
1996,4,23,0,0,31.0652,0,15.5326,,,,,,,,,
1996,4,24,0,0,3.95232,2.16983,3.061075,,,,,,,,,
1996,4,25,0,0,9.03615,0.636089,4.8361195,,,,,,,,,
1996,4,26,0,0,0,0,0,,,,,,,,,
1996,4,27,0,0,0,0,0,,,,,,,,,
1996,4,28,0,0,0,0,0,,,,,,,,,
1996,4,29,0,0,0,0.41387,0.206935,,,,,,,,,
1996,4,30,0,0,0,0.145621,0.0728105,,,,,,,,,
1996,5,1,0,0,17.0147,15.1716,16.09315,,,,,,,,,
1996,5,2,0,0,0,0,0,,,,,,,,,
1996,5,3,0,0,0,8.7224,4.3612,,,,,,,,,
1996,5,4,0,0,0,30.965,15.4825,,,,,,,,,
1996,5,5,0,0,0,17.8314,8.9157,,,,,,,,,
1996,5,6,0,0,0,5.05781,2.528905,,,,,,,,,
1996,5,7,0,0,6.17235,26.5549,16.363625,,,,,,,,,
1996,5,8,0,0,1.32333,2.79442,2.058875,,,,,,,,,
1996,5,9,0,0,0,0.403383,0.2016915,,,,,,,,,
1996,5,10,0,0,0,0.402858,0.201429,,,,,,,,,
1996,5,11,47.35,47.35,21.3895,34.2257,27.8076,,,,,,,,,
1996,5,12,37.99,37.99,7.49472,2.23681,4.865765,,,,,,,,,
1996,5,13,0,0,4.66427,1.62651,3.14539,,,,,,,,,
1996,5,14,0,0,8.47397,1.86777,5.17087,,,,,,,,,
1996,5,15,0,0,18.0138,0,9.0069,,,,,,,,,
1996,5,16,0,0,18.0828,0.243817,9.1633085,,,,,,,,,
1996,5,17,0,0,14.3642,3.9594,9.1618,,,,,,,,,
1996,5,18,0,0,3.54322,6.72051,5.131865,,,,,,,,,
1996,5,19,0,0,0,15.8518,7.9259,,,,,,,,,
1996,5,20,0,0,0,10.5151,5.25755,,,,,,,,,
1996,5,21,0,0,0,6.04988,3.02494,,,,,,,,,
1996,5,22,0,0,6.87296,0,3.43648,,,,,,,,,
1996,5,23,0,0,0,7.36214,3.68107,,,,,,,,,
1996,5,24,0,0,0.6695,20.4177,10.5436,,,,,,,,,
1996,5,25,0,0,0,17.5402,8.7701,,,,,,,,,
1996,5,26,0,0,3.43031,46.2884,24.859355,,,,,,,,,
1996,5,27,0,0,0.479812,0.786349,0.6330805,,,,,,,,,
1996,5,28,0,0,0.365571,23.3169,11.8412355,,,,,,,,,
1996,5,29,0,0,60.3253,0.64832,30.48681,,,,,,,,,
1996,5,30,0,0,0.860341,6.26367,3.5620055,,,,,,,,,
1996,5,31,0,0,0,0,0,,,,,,,,,
1996,6,1,0,0,22.693,0,11.3465,,,,,,,,,
1996,6,2,0,0,46.877,0,23.4385,,,,,,,,,
1996,6,3,14.61,14.61,11.8836,0,5.9418,,,,,,,,,
1996,6,4,41.09,41.09,15.6071,0,7.80355,,,,,,,,,
1996,6,5,55.13,55.13,0,0,0,,,,,,,,,
1996,6,6,32.08,32.08,0,0,0,,,,,,,,,
1996,6,7,28.55,28.55,43.2593,0,21.62965,,,,,,,,,
1996,6,8,32.77,32.77,0,0,0,,,,,,,,,
1996,6,9,31.32,31.32,0,0,0,,,,,,,,,
1996,6,10,39.67,39.67,0,0,0,,,,,,,,,
