Year,Month,Day,P125,P126,P137,P138,P139,P140,P142,P148,P156,sp_avrg,Feni,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
2003,8,11,37.53,34.91,36.24,34.4,29.96,24.3,7.17,18.54,8.27,25.70222222,6.26777,6.26777,,,,,,,,,
2003,8,12,21.55,19.63,25.06,23.35,21.55,19.84,17.66,20.12,14.85,20.40111111,2.63877,2.63877,,,,,,,,,
2003,8,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,8,14,18.86,16.84,15.22,13.49,13.84,15.21,19.63,16.51,24.68,17.14222222,4.32604,4.32604,,,,,,,,,
2003,8,15,8.75,11.2,0,2.81,10.72,14.62,22.84,18.33,28.28,13.06111111,3.09692,3.09692,,,,,,,,,
2003,8,16,0,0,0,0,0,0,0,0,0,0,4.05401,4.05401,,,,,,,,,
2003,8,17,6.12,0,12.58,10.39,11.03,13.9,20.82,20.94,35.4,14.57555556,11.081,11.081,,,,,,,,,
2003,8,18,30.31,30.77,28.66,30.63,30.43,29.27,28.42,28.87,31.03,29.82111111,8.91996,8.91996,,,,,,,,,
2003,8,19,37.14,39.04,37.24,39.61,41.46,45.26,53.78,49.63,64.16,45.25777778,9.86138,9.86138,,,,,,,,,
2003,8,20,36.99,39.16,36.39,38.55,38.92,38.69,40.73,39.19,48.63,39.69444444,2.12453,2.12453,,,,,,,,,
2003,8,21,38.91,38.84,41.94,42.98,40.63,37.79,33.73,38.6,42.66,39.56444444,7.1957,7.1957,,,,,,,,,
2003,8,22,18.36,16.79,25.84,23.65,22.91,24.32,29.6,30.46,39.23,25.68444444,28.5213,28.5213,,,,,,,,,
2003,8,23,0,0,10.23,4.01,1.05,3.96,10.32,11.49,13.98,6.115555556,1.6829,1.6829,,,,,,,,,
2003,8,24,21.62,22.77,23.92,24.77,24.86,25.5,29.25,27.37,30.25,25.59,5.51734,5.51734,,,,,,,,,
2003,8,25,0,0,0,0,0,0,0,0,0,0,8.67279,8.67279,,,,,,,,,
2003,8,26,0,0,0,0,0,0,8.38,11.13,20.55,4.451111111,14.0478,14.0478,,,,,,,,,
2003,8,27,0,0,0,0,0,6.55,16.03,15.98,23.67,6.914444444,0,0,,,,,,,,,
2003,8,28,0,0,0,0,0,0,10.66,12.21,24.7,5.285555556,0,0,,,,,,,,,
2003,8,29,23.17,23.75,26.83,26.39,25.55,24.73,24.88,25.98,29.56,25.64888889,0,0,,,,,,,,,
2003,8,30,27.24,29.99,28.91,31.14,33.83,39.3,54.49,48.1,67.15,40.01666667,0.133108,0.133108,,,,,,,,,
2003,8,31,31.05,32.8,34.03,34.72,35.9,39.44,50.31,44.66,51.54,39.38333333,0,0,,,,,,,,,
2003,9,1,0,0,0,0,0,0,4.2,0,0,0.466666667,0.0140502,0.0140502,,,,,,,,,
2003,9,2,0,0,0,0,0,0,0,0,11.93,1.325555556,0,0,,,,,,,,,
2003,9,3,8.05,12.16,13.78,15.97,17.02,18.15,22.81,22.47,26.46,17.43,0,0,,,,,,,,,
2003,9,4,18.24,18.45,19.9,19.77,20.18,21.46,27.01,24.37,29.49,22.09666667,0,0,,,,,,,,,
2003,9,5,21.15,20.27,20.32,18.52,18.36,19.91,25.96,20.74,25.7,21.21444444,5.58031,5.58031,,,,,,,,,
2003,9,6,17.86,18.59,19.75,19.9,20.25,21.23,26.04,23.65,29.74,21.89,8.53354,8.53354,,,,,,,,,
2003,9,7,0,0,0,0,0,0,0,0,14.57,1.618888889,3.46362,3.46362,,,,,,,,,
2003,9,8,0,0,0,0,0,0,0,0,0,0,0.110335,0.110335,,,,,,,,,
2003,9,9,0,0,0,0,0,0,0,0,0,0,0.883655,0.883655,,,,,,,,,
2003,9,10,0,0,12.44,11.39,10.42,8.74,5.15,12.93,8.92,7.776666667,12.7168,12.7168,,,,,,,,,
2003,9,11,26.04,23.74,30.03,27.44,24.92,23.52,21.8,22.72,16.66,24.09666667,30.6961,30.6961,,,,,,,,,
2003,9,12,39.43,36.42,39.64,35.59,32.29,31.31,31.37,26.93,22.09,32.78555556,10.9803,10.9803,,,,,,,,,
2003,9,13,32.01,31.64,28.75,27.69,27.61,28.96,35.86,26.94,28.51,29.77444444,11.8336,11.8336,,,,,,,,,
2003,9,14,27.31,25.09,26.15,23.15,22.7,25.27,34.63,26.59,35.18,27.34111111,14.805,14.805,,,,,,,,,
2003,9,15,28.58,26.72,31.77,30.14,28.26,26.83,25.85,26.67,25.6,27.82444444,6.72626,6.72626,,,,,,,,,
2003,9,16,0,0,0,0,0,12.85,32.76,16.18,28.38,10.01888889,7.22812,7.22812,,,,,,,,,
2003,9,17,0,0,0,0,0,0,0,0,0,0,0.764155,0.764155,,,,,,,,,
2003,9,18,0,0,0,0,0,0,0,0,0,0,0.13057,0.13057,,,,,,,,,
2003,9,19,0,0,0,0,0,0,0,0,0,0,0.609641,0.609641,,,,,,,,,
2003,9,20,0,0,0,0,0,11.26,22.51,15.52,21.98,7.918888889,18.6564,18.6564,,,,,,,,,
2003,9,21,30.83,30.92,26.57,26.47,27.72,30.82,43.16,30.81,40.99,32.03222222,3.49606,3.49606,,,,,,,,,
2003,9,22,25.45,20.42,23.95,18.82,18.78,23.49,38.88,27.44,42.14,26.59666667,3.12569,3.12569,,,,,,,,,
2003,9,23,58.94,48.11,59.03,49.61,43.93,45.36,49.23,48.95,52.6,50.64,1.42277,1.42277,,,,,,,,,
2003,9,24,19.8,13.75,17.22,9.51,0,0,0,0,6.52,7.422222222,39.315,39.315,,,,,,,,,
2003,9,25,17.88,17.15,18.99,17.75,17.9,19.64,26.19,22.19,24.46,20.23888889,18.1737,18.1737,,,,,,,,,
2003,9,26,22.15,17.41,22.43,17.19,15.54,16.96,21.96,18.15,24.13,19.54666667,9.47519,9.47519,,,,,,,,,
2003,9,27,32.75,30.59,32.62,30.84,29.42,29.3,31.7,29.6,32.11,30.99222222,23.9721,23.9721,,,,,,,,,
2003,9,28,23.76,20.44,21.66,19.2,17.55,16.38,15.19,12.11,0,16.25444444,0.573359,0.573359,,,,,,,,,
2003,9,29,0,0,0,0,0,0,0,0,0,0,30.019,30.019,,,,,,,,,
2003,9,30,17.75,13.16,17.12,11.9,6.6,0,0,0,0,7.392222222,4.57721,4.57721,,,,,,,,,
2003,10,1,12.63,14.28,1.6,11.01,12.68,14.17,18.93,14.48,13.31,12.56555556,0,0,,,,,,,,,
2003,10,2,0,0,0,0,0,0,12.48,0,8.07,2.283333333,21.8328,21.8328,,,,,,,,,
2003,10,3,0,0,0,0,0,0,0,0,0,0,5.47787,5.47787,,,,,,,,,
2003,10,4,0,0,0,0,0,0,0,0,0,0,5.04687,5.04687,,,,,,,,,
2003,10,5,0,0,0,0,0,0,0,0,0,0,0.0604215,0.0604215,,,,,,,,,
2003,10,6,0,0,0,0,0,0,0,0,0,0,13.4888,13.4888,,,,,,,,,
2003,10,7,0,0,0,0,0,0,0,0,0,0,31.0205,31.0205,,,,,,,,,
2003,10,8,0,0,0,0,0,0,0,0,0,0,49.9562,49.9562,,,,,,,,,
2003,10,9,0,0,0,0,0,0,0,0,0,0,48.4297,48.4297,,,,,,,,,
2003,10,10,0,0,0,0,0,0,0,0,0,0,9.01504,9.01504,,,,,,,,,
2003,10,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,16,0,0,0,0,0,0,0,0,0,0,15.9767,15.9767,,,,,,,,,
2003,10,17,0,0,0,0,0,0,0,0,0,0,8.36582,8.36582,,,,,,,,,
2003,10,18,0,0,0,0,0,0,0,0,0,0,11.1733,11.1733,,,,,,,,,
2003,10,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,21,0,0,0,0,0,0,0,0,0,0,1.08269,1.08269,,,,,,,,,
2003,10,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,25,0,0,0,0,0,0,0,0,0,0,14.5173,14.5173,,,,,,,,,
2003,10,26,0,0,0,0,0,0,0,0,0,0,40.1115,40.1115,,,,,,,,,
2003,10,27,0,0,0,0,0,0,0,0,0,0,31.6719,31.6719,,,,,,,,,
2003,10,28,0,0,0,0,0,0,0,0,0,0,2.08983,2.08983,,,,,,,,,
2003,10,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,10,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,11,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,15,0,0,0,0,0,0,0,0,0,0,0.494374,0.494374,,,,,,,,,
2003,12,16,0,0,0,0,0,0,0,0,0,0,2.10757,2.10757,,,,,,,,,
2003,12,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,18,0,0,0,0,0,0,0,0,0,0,0.734142,0.734142,,,,,,,,,
2003,12,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,28,0,0,0,0,0,0,0,0,0,0,0.612356,0.612356,,,,,,,,,
2003,12,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2003,12,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,23,0,0,0,0,0,0,0,0,0,0,0.186271,0.186271,,,,,,,,,
2004,1,24,0,0,0,0,0,0,0,0,0,0,4.61379,4.61379,,,,,,,,,
2004,1,25,0,0,0,0,0,0,0,0,0,0,0.0027751,0.0027751,,,,,,,,,
2004,1,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,1,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,1,0,0,0,0,0,0,0,0,0,0,6.83057,6.83057,,,,,,,,,
2004,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,10,0,0,0,0,0,0,0,0,0,0,0.311818,0.311818,,,,,,,,,
2004,2,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,21,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,25,0,0,0,0,0,0,0,0,0,0,0.974941,0.974941,,,,,,,,,
2004,2,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,2,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,7,0,0,0,0,0,0,0,0,0,0,4.4357,4.4357,,,,,,,,,
2004,3,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,10,0,0,0,0,0,0,0,0,0,0,3.45132,3.45132,,,,,,,,,
2004,3,11,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,19,0,0,0,0,0,0,0,0,0,0,1.34067,1.34067,,,,,,,,,
2004,3,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,21,0,0,0,0,0,0,0,0,0,0,1.19239,1.19239,,,,,,,,,
2004,3,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,23,0,0,0,0,0,0,0,0,0,0,2.14343,2.14343,,,,,,,,,
2004,3,24,0,0,0,2.54,6.24,1.96,0,8.64,3.2,2.508888889,0,0,,,,,,,,,
2004,3,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,26,0,0,0,0,0,0,0,0,0,0,0.452524,0.452524,,,,,,,,,
2004,3,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,3,31,0,0,0,0,0,0,0,0,0,0,12.545,12.545,,,,,,,,,
2004,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,2,0,0,0,0,0,0,0,0,0,0,11.8712,11.8712,,,,,,,,,
2004,4,3,0,0,0,0,0,0,0,0,0,0,1.33028,1.33028,,,,,,,,,
2004,4,4,0,0,0,0,0,0,0,0,0,0,21.1423,21.1423,,,,,,,,,
2004,4,5,0,0,0,0,0,0,0,0,0,0,22.7716,22.7716,,,,,,,,,
2004,4,6,0,0,0,0,0,0,0,0,0,0,49.6286,49.6286,,,,,,,,,
2004,4,7,0,0,0,0,0,0,0,0,0,0,32.4314,32.4314,,,,,,,,,
2004,4,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,9,0,0,0,0,0,0,0,0,0,0,16.2157,16.2157,,,,,,,,,
2004,4,10,0,0,0,0,0,0,0,0,0,0,0.248488,0.248488,,,,,,,,,
2004,4,11,0,0,0,0,0,0,0,0,0,0,5.7757,5.7757,,,,,,,,,
2004,4,12,0,0,0,0,0,0,0,0,0,0,1.05724,1.05724,,,,,,,,,
2004,4,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,15,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,16,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,18,0,0,0,0,0,0,0,0,0,0,37.6838,37.6838,,,,,,,,,
2004,4,19,0,0,0,0,0,0,0,0,0,0,9.70122,9.70122,,,,,,,,,
2004,4,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,21,0,0,0,0,0,0,0,0,0,0,54.4545,54.4545,,,,,,,,,
2004,4,22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,23,0,0,0,0,0,0,0,0,0,0,3.41708,3.41708,,,,,,,,,
2004,4,24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,25,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,27,0,0,0,0,0,0,0,0,0,0,0.0830825,0.0830825,,,,,,,,,
2004,4,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,4,30,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,5,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,5,6,15.89,0,13.95,0,0,0,0,0,0,3.315555556,0,0,,,,,,,,,
2004,5,7,34.69,31.12,34.75,31.5,29.78,30.98,37.39,33.49,34.21,33.10111111,0,0,,,,,,,,,
2004,5,8,25.11,14.53,24.87,13.25,9.02,13.91,22.93,18.89,23.53,18.44888889,0,0,,,,,,,,,
2004,5,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,5,10,0,0,0,0,0,9.98,20.6,17.29,22.54,7.823333333,0,0,,,,,,,,,
2004,5,11,0,0,0,0,0,0,0.32,0,9.41,1.081111111,6.43893,6.43893,,,,,,,,,
2004,5,12,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,5,13,12.81,0,13.53,4.81,6.88,13.74,23.91,20.2,27.83,13.74555556,14.2741,14.2741,,,,,,,,,
2004,5,14,28.08,26.49,30.37,27.87,29.63,37.54,62.48,50.91,74.5,40.87444444,15.5704,15.5704,,,,,,,,,
2004,5,15,0,0,6.61,11.24,12.49,13.68,17.96,19.32,25.45,11.86111111,6.83744,6.83744,,,,,,,,,
2004,5,16,0,0,0,0,0,0,3.8,6.42,16.39,2.956666667,11.8792,11.8792,,,,,,,,,
2004,5,17,9.31,9.9,5.6,9.71,9.59,8.12,6.06,7.95,8.98,8.357777778,15.7754,15.7754,,,,,,,,,
2004,5,18,0,0,0,0,0,0,0,0,0,0,0.101939,0.101939,,,,,,,,,
2004,5,19,0,0,0,0,0,0,0,0,0,0,1.13476,1.13476,,,,,,,,,
2004,5,20,0,0,0,0,0,0,0,0,0,0,11.7477,11.7477,,,,,,,,,
2004,5,21,0,0,0,0,0,0,0,0,0,0,15.4854,15.4854,,,,,,,,,
2004,5,22,0,0,0,0,0,0,0,0,0,0,16.9022,16.9022,,,,,,,,,
2004,5,23,0,0,0,0,0,0,0,0,0,0,15.5182,15.5182,,,,,,,,,
2004,5,24,0,0,0,0,0,0,0,0,0,0,5.0668,5.0668,,,,,,,,,
2004,5,25,0,0,0,0,0,0,0,0,0,0,5.18521,5.18521,,,,,,,,,
2004,5,26,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,5,27,0,0,0,0,0,0,0,0,0,0,4.6868,4.6868,,,,,,,,,
2004,5,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,5,29,0,0,0,0,0,0,0,0,0,0,4.50647,4.50647,,,,,,,,,
2004,5,30,0,0,0,0,0,0,0,0,0,0,17.2594,17.2594,,,,,,,,,
2004,5,31,0,0,0,0,0,0,0,0,0,0,9.97487,9.97487,,,,,,,,,
2004,6,1,0,0,0,0,0,0,0,0,0,0,22.6158,22.6158,,,,,,,,,
2004,6,2,0,0,0,0,0,0,0,0,0,0,10.7975,10.7975,,,,,,,,,
2004,6,3,0,0,0,0,0,0,0,0,0,0,31.2997,31.2997,,,,,,,,,
2004,6,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,6,5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,6,6,0,0,0,0,0,0,0,0,0,0,26.5003,26.5003,,,,,,,,,
2004,6,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,6,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,6,9,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2004,6,10,0,0,0,0,0,0,0,0,0,0,4.67714,4.67714,,,,,,,,,
