Year,Month,Day,P28,P30,P46,P48,P62,P64,P91,P92,P93,P104,P105,P107,sp_avrg,Barisal,Mongla,Khepupara,Patuakhali,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
1999,10,6,24.33,18.5,20.97,12.28,21.21,10.37,26.57,21.61,14.45,21.2,18.91,16.68,18.92333333,29.7566,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,7,17.44,21.28,19.06,22.3,18.67,20.89,12.35,14.23,17.11,11.32,14.25,7.31,16.35083333,0.590121,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,8,10,12.92,11.19,13.52,10.75,12.51,5.32,5.64,3.85,2.61,2.27,0,7.548333333,11.385,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,9,13.32,10.96,11.8,0,11.55,0,12.59,10.26,0,10.35,5.67,0,7.208333333,0.612084,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,10,21.83,13.39,19.96,1.91,22.28,7.81,34.02,27.19,14.03,28.45,23.3,0,17.8475,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,11,22.75,23.3,23.09,22.61,23.78,21.59,26.43,23.96,20.14,22.85,21.94,15.6,22.33666667,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,12,16.99,20.56,18.96,22.69,19.3,22.41,14.99,17.29,21.48,15.84,18.94,24,19.45416667,0.0890844,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,13,8.75,9.45,8.01,8.71,6.05,7.31,0,0,0,0,0,0,4.023333333,0.70889,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,14,11.53,11.88,10.27,2.4,8.73,0,1.2,0,0,0,0,0,3.834166667,19.1681,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,15,8.54,13.39,9.53,12.96,7.35,11.51,0,0,0,0,0,0,5.273333333,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4466,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5041,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,18,3.95,5.8,1.35,0,0,0,0,0,0,0,0,0,0.925,73.2837,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7726,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24943,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,27,2.95,0,0,0,0,0,2.02,0,0,0,0,0,0.414166667,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,28,4.88,0.22,0,0,0,0,0,0,0,0,0,0,0.425,20.4426,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,29,9.44,7.44,8.25,0,7,0,2.22,0,0,0,0,0,2.8625,40.1396,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,30,6.43,9.37,6.83,7.23,6,6.39,3.99,2.23,0,2.07,0,0,4.211666667,2.65045,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,10,31,8.04,11.96,11.03,13.62,11.57,13.99,8.5,9.79,11.54,9.48,11.69,0,10.10083333,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,1,12.1,15.38,13.36,15.31,13.94,15.47,14.88,16,16.3,17.37,19.07,0,14.09833333,0.980083,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,2,8.58,11.05,10.57,11.66,11.55,12.27,12.1,12.85,12.69,14.02,15.94,0,11.10666667,2.59701,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,3,0,0,0,0,0,0,0.22,0,0,0.63,0,0,0.070833333,3.94214,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,7,1.63,11.33,9.75,14.42,12.17,17.12,11.9,17.75,23.35,20.28,25.46,25.51,15.88916667,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,8,0,0,0,0,0,0,2.15,2.87,0,6.7,10.71,0,1.869166667,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242694,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573924,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147539,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355783,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
1999,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221947,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045176,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,17,4.66,14.38,8,16.87,5.13,15.32,0,0,12.3,0,0,13.91,7.5475,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707526,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28874,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449558,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3176,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47959,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37458,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100797,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011354,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18234,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70633,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75121,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80346,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38909,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0359,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72491,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5569,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7491,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80798,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70009,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
2000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-999000000,,,,,,,,,
