Year,Month,Day,P22,P23,P26,P27,P42,P43,P44,P45,P57,P58,P59,P60,P61,P76,P78,sp_avrg,Bogra,Dinajpur,Rangpur,Sayedpur,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
1999,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573924,0,0,0,0.143481,,,,,,,,,
1999,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147539,0,0,0,0.03688475,,,,,,,,,
1999,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355783,0.166715,0.166715,0.166715,0.213982,,,,,,,,,
1999,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1999,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32588,1.32588,1.32588,0.99441,,,,,,,,,
2000,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221947,1.14854,1.14854,1.14854,0.866953675,,,,,,,,,
2000,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045176,1.14854,1.14854,1.14854,0.872699,,,,,,,,,
2000,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,17,40.04,38.43,24.12,0,38.17,34.94,25.31,0,44.58,41.79,39.47,36.07,26.5,35.85,0,28.35133333,0,0,0,0,0,,,,,,,,,
2000,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128047,0.128047,0.128047,0.09603525,,,,,,,,,
2000,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707526,0,0,0,0.1768815,,,,,,,,,
2000,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28874,3.46309,3.46309,3.46309,4.4195025,,,,,,,,,
2000,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54397,4.54397,4.54397,3.4079775,,,,,,,,,
2000,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449558,0,0,0,0.001123895,,,,,,,,,
2000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00778,3.00778,3.00778,2.255835,,,,,,,,,
2000,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5142,16.5142,16.5142,12.38565,,,,,,,,,
2000,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3176,0,0,0,2.8294,,,,,,,,,
2000,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.47959,0.16839,0.16839,0.16839,2.24619,,,,,,,,,
2000,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37458,0.231289,0.231289,0.231289,0.76711175,,,,,,,,,
2000,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18002,2.18002,2.18002,1.635015,,,,,,,,,
2000,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100797,0,0,0,0.002519925,,,,,,,,,
2000,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,23,0,0,0,19.21,0,0,0,0,0,0,0,0,0,0,0,1.280666667,0,0,0,0,0,,,,,,,,,
2000,2,24,0,0,15.94,25.69,0,0,15.64,25.91,0,0,0,0,15.6,0,24.19,8.198,0.011354,0,0,0,0.0028385,,,,,,,,,
2000,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18234,0,0,0,0.045585,,,,,,,,,
2000,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741656,0.741656,0.741656,0.556242,,,,,,,,,
2000,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70633,2.49096,2.49096,2.49096,2.2948025,,,,,,,,,
2000,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75121,0,0,0,0.4378025,,,,,,,,,
2000,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80346,0,0,0,0.700865,,,,,,,,,
2000,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38909,0,0,0,0.3472725,,,,,,,,,
2000,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0359,1.17303,1.17303,1.17303,2.6387475,,,,,,,,,
2000,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72491,0,0,0,0.1812275,,,,,,,,,
2000,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5569,4.56583,4.56583,4.56583,9.0635975,,,,,,,,,
2000,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7491,8.60574,8.60574,8.60574,8.39158,,,,,,,,,
2000,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80798,0,0,0,0.451995,,,,,,,,,
2000,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70009,0,0,0,0.4250225,,,,,,,,,
2000,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52678,1.52678,1.52678,1.145085,,,,,,,,,
2000,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08928,2.08928,2.08928,1.56696,,,,,,,,,
2000,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0629,11.0629,11.0629,8.297175,,,,,,,,,
2000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36446,3.36446,3.36446,2.523345,,,,,,,,,
2000,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5299,4.5299,4.5299,3.397425,,,,,,,,,
2000,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92406,3.92406,3.92406,2.943045,,,,,,,,,
2000,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8853,15.5976,15.5976,15.5976,17.419525,,,,,,,,,
2000,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1059,13.1059,13.1059,9.829425,,,,,,,,,
2000,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401716,18.1829,18.1829,18.1829,13.737604,,,,,,,,,
2000,4,15,0,0,27.25,28.85,23.53,28.03,30.62,32.24,0,19.33,26.63,30.8,33.37,31.98,34.49,23.14133333,27.8152,0,0,0,6.9538,,,,,,,,,
2000,4,16,28.37,32.27,46.75,49.7,40.31,45.93,50.3,51.8,38.5,42.74,45.88,50.13,53.56,53.72,54.78,45.64933333,0,0,0,0,0,,,,,,,,,
2000,4,17,18.43,19.08,11.14,0.88,25.83,25.32,21.56,18,30.63,30.57,30.32,29.74,27.19,34.03,27.99,23.38066667,0.744477,0,0,0,0.18611925,,,,,,,,,
2000,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5921,2.21132,2.21132,2.21132,4.306515,,,,,,,,,
2000,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629905,55.3295,55.3295,55.3295,41.65460125,,,,,,,,,
2000,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06126,13.7823,13.7823,13.7823,12.60204,,,,,,,,,
2000,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.636,41.636,41.636,31.227,,,,,,,,,
2000,4,23,0,0,0,0,0,0,4.08,16.19,0,0,0,13.97,19.71,22.19,28.36,6.966666667,0,30.7752,30.7752,30.7752,23.0814,,,,,,,,,
2000,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8431,13.7823,13.7823,13.7823,15.2975,,,,,,,,,
2000,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288555,0,0,0,0.007213875,,,,,,,,,
2000,4,26,0,0,0,0,0,9.1,0,0,0,0,14.17,15.8,0,20.7,0,3.984666667,4.87937,0,0,0,1.2198425,,,,,,,,,
2000,4,27,0,0,0,0,17.67,18.97,0,0,0,0,22.05,23.73,16.09,26.13,13.93,9.238,0,0,0,0,0,,,,,,,,,
2000,4,28,0,0,19.89,14.08,28.73,31.06,28.71,25.02,15.17,26.56,33.44,36.74,34.46,39.84,34.08,24.51866667,0.0856869,22.674,22.674,22.674,17.02692173,,,,,,,,,
2000,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.9503,0.708492,0.708492,0.708492,15.518944,,,,,,,,,
2000,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.97,1.131333333,0.571788,0,0,0,0.142947,,,,,,,,,
2000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.9234,38.2197,38.2197,38.2197,38.645625,,,,,,,,,
2000,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1966,0,0,0,13.54915,,,,,,,,,
2000,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3148,0,0,0,5.0787,,,,,,,,,
2000,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1794,19.1794,19.1794,14.38455,,,,,,,,,
2000,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6765,10.6765,10.6765,8.007375,,,,,,,,,
2000,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92064,1.06924,1.06924,1.06924,1.78209,,,,,,,,,
2000,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4972,8.58188,8.58188,8.58188,7.81071,,,,,,,,,
2000,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.795,0.633488,0.633488,0.633488,5.173866,,,,,,,,,
2000,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2802,11.2802,11.2802,8.46015,,,,,,,,,
2000,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96055,1.96922,1.96922,1.96922,2.4670525,,,,,,,,,
2000,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9993,28.9993,28.9993,21.749475,,,,,,,,,
2000,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.865,19.5276,19.5276,19.5276,20.86195,,,,,,,,,
2000,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5969,3.69892,3.69892,3.69892,9.423415,,,,,,,,,
2000,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0.869333333,12.521,34.8684,34.8684,34.8684,29.28155,,,,,,,,,
2000,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3494,48.9347,48.9347,48.9347,44.538375,,,,,,,,,
2000,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1007,0,0,0,3.275175,,,,,,,,,
2000,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7242,0,0,0,1.18105,,,,,,,,,
2000,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83608,0,0,0,0.70902,,,,,,,,,
2000,5,23,7,0,0,21.82,0,0,0,21.53,16.26,0,0,0,0,0,19.81,5.761333333,0,0,0,0,0,,,,,,,,,
2000,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,5,25,0,0,18.99,20.05,0,0,0,5.53,0,0,0,0,0,0,0,2.971333333,40.7379,49.3261,49.3261,49.3261,47.17905,,,,,,,,,
2000,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5829,52.6806,52.6806,52.6806,50.656175,,,,,,,,,
2000,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.3577,45.3487,45.3487,45.3487,51.10095,,,,,,,,,
2000,5,28,0,8.83,28.93,31.07,5.33,18.98,24.5,28.39,0,0,0,0,17.59,9.48,25.36,13.23066667,42.3207,53.8554,53.8554,53.8554,50.971725,,,,,,,,,
2000,5,29,22.39,29.51,34.4,29.51,36.54,38.89,37.04,32.52,27.66,34.49,38.94,41.15,39.35,45.73,37.86,35.06533333,4.07312,24.3104,24.3104,24.3104,19.25108,,,,,,,,,
2000,5,30,0,17.44,29.81,30.66,30.21,33.52,33.94,33.77,25.11,31.04,35.93,38.91,38.6,42.96,36.46,30.55733333,27.7836,0,0,0,6.9459,,,,,,,,,
2000,5,31,15.08,17.5,42.81,51.16,27.84,35.29,46.82,53.92,29.27,31.89,33.55,40.61,50.43,44.51,55.7,38.42533333,23.4443,0,0,0,5.861075,,,,,,,,,
2000,6,1,18.99,17.84,21.53,24.64,24.27,25.11,26.32,27.36,29.61,29.59,29.18,29.66,30.13,32.13,30.67,26.46866667,2.277,0,0,0,0.56925,,,,,,,,,
2000,6,2,24.33,23.87,29.64,32.32,27.7,29.06,31.18,32.53,30.99,31.12,31.29,31.93,32.7,33.76,31.18,30.24,0.471594,0,0,0,0.1178985,,,,,,,,,
2000,6,3,17.94,20.64,26.02,26.36,26.46,28.48,29.09,28.58,22.73,26.74,29.51,31.17,31.37,33.44,31.27,27.32,0,0,0,0,0,,,,,,,,,
2000,6,4,0,14.41,27.78,28.62,26.35,29.84,31.64,32.49,17.63,25.21,29.96,33.29,34.94,35.62,35.54,26.888,15.8572,2.68446,2.68446,2.68446,5.977645,,,,,,,,,
2000,6,5,0,0,0,0,20.11,19.24,1.27,0,17.23,21.43,24.57,23.98,15.38,25.74,0,11.26333333,6.57629,77.4439,77.4439,77.4439,59.7269975,,,,,,,,,
2000,6,6,22.52,26.69,23.67,14.13,33.76,34.08,28.89,20.91,31.96,35.54,38.22,38.45,32.86,39.73,27.15,29.904,7.69454,15.8105,15.8105,15.8105,13.78151,,,,,,,,,
2000,6,7,16.03,20.3,19.15,15.03,24.7,24.57,18.64,12.9,22.71,24.75,25.96,25.08,18.15,26.15,4.09,19.88066667,2.79115,12.4948,12.4948,12.4948,10.0688875,,,,,,,,,
2000,6,8,20.55,24.8,23.87,17.65,30.95,31.55,27.5,21.69,25.99,30.55,34.07,34.59,30.5,34.48,24.54,27.552,11.2984,26.7849,26.7849,26.7849,22.913275,,,,,,,,,
2000,6,9,30.55,36.62,39.75,33.39,39.08,41.32,39.52,35.26,31.86,34.75,36.51,38.43,38.58,34.21,34.72,36.30333333,7.48052,46.6599,46.6599,46.6599,36.865055,,,,,,,,,
2000,6,10,36.8,38.96,40.51,36.99,38.9,39.69,38.27,34.28,37.92,37.99,37.13,37.03,34.14,33.51,26.78,36.59333333,31.1933,28.0858,28.0858,28.0858,28.862675,,,,,,,,,
2000,6,11,34.24,35.09,16.72,0,33.32,29.69,7.44,0,29.05,30.29,30.91,27.2,0,24.49,0,19.896,0.402459,49.9059,49.9059,49.9059,37.53003975,,,,,,,,,
2000,6,12,19.77,23.16,0,0,25.61,21.4,0,0,19.01,22.99,25.51,20.44,0,17.96,0,13.05666667,0,30.3065,30.3065,30.3065,22.729875,,,,,,,,,
2000,6,13,33.78,30.87,26.96,26.48,29.12,28.3,29.49,29.69,39.52,34.94,30.38,29.74,31.56,31.4,33.08,31.02066667,0.372029,22.3354,22.3354,22.3354,16.84455725,,,,,,,,,
2000,6,14,46.24,51.62,60.39,57.83,54.74,58.23,58.86,56.48,49.36,51.77,53.2,56.22,55.57,52.94,48.14,54.106,19.5483,14.9614,14.9614,14.9614,16.108125,,,,,,,,,
2000,6,15,32.2,32.58,37.96,39.04,32.13,33.78,35.33,35.57,30.82,31,31.14,31.62,31.82,30.12,27.77,32.85866667,7.91524,7.77065,7.77065,7.77065,7.8067975,,,,,,,,,
2000,6,16,32.73,39.58,54.42,56.19,43.55,49.2,52.7,54.55,29.94,36.78,41.54,47.24,51.02,44.26,48.63,45.48866667,0.108444,0,0,0,0.027111,,,,,,,,,
2000,6,17,39.9,44.94,52.34,49.59,50.35,54.39,53.61,51.11,41.96,47.31,50.89,54.53,54.75,55.6,52.92,50.27933333,7.81735,0.413503,0.413503,0.413503,2.26446475,,,,,,,,,
2000,6,18,34.16,32.55,5.9,0,34,30.55,19.3,0,41.39,39.69,37.32,33.86,25.41,36.9,17.53,25.904,6.07992,9.05242,9.05242,9.05242,8.309295,,,,,,,,,
2000,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46703,14.7906,14.7906,14.7906,13.2097075,,,,,,,,,
2000,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96694,58.9183,58.9183,58.9183,46.43046,,,,,,,,,
2000,6,21,0,0,0,0.37,0,0,0,1.94,0,0,0,0,0,0,0,0.154,7.13034,53.5101,53.5101,53.5101,41.91516,,,,,,,,,
2000,6,22,0,17.94,33.03,35.77,26.47,30.59,33.42,35.41,14,23.29,28.48,31.92,33.68,32.47,32.33,27.25333333,14.843,73.8586,73.8586,73.8586,59.1047,,,,,,,,,
2000,6,23,23.95,27.78,33.15,31.92,35.64,37.86,37.57,35.13,36,39.54,41.31,42.46,41.46,46.11,38.25,36.542,29.6429,37.1834,37.1834,37.1834,35.298275,,,,,,,,,
