Year,Month,Day,P160,P172,sp_avrg,Sitakundu,Kutubdia,Chittagong,CoxsBazar,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,,
1992,2,17,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,2,18,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,2,19,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,2,20,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,2,21,0,0,0,2.38545,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.4,,,,,,,,,,
1992,2,22,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,2,23,0,0,0,5.68605,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.6,,,,,,,,,,
1992,2,24,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,2,25,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,2,26,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,2,27,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,2,28,0,0,0,3.95935,-9.99E+08,-9.99E+08,-9.99E+08,-749249999,,,,,,,,,,
1992,2,29,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,1,0,0,0,0.0866483,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,2,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,3,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,4,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,5,0,0,0,0.0251724,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,6,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,7,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,8,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,9,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,10,0,0,0,0.0150867,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,11,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,12,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,13,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,14,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,15,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,16,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,17,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,18,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,19,0,0,0,3.8789,-9.99E+08,-9.99E+08,-9.99E+08,-749249999,,,,,,,,,,
1992,3,20,0,0,0,8.55594,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.9,,,,,,,,,,
1992,3,21,0,0,0,1.8919,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.5,,,,,,,,,,
1992,3,22,0,0,0,3.05511,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.2,,,,,,,,,,
1992,3,23,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,24,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,25,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,26,4.52,3.02,3.77,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,27,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,28,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,29,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,30,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,3,31,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,1,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,2,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,3,46.66,47.26,46.96,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,4,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,5,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,6,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,7,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,8,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,9,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,10,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,11,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,12,10.48,1,5.74,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,13,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,14,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,15,0,0,0,10.7794,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.3,,,,,,,,,,
1992,4,16,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,17,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,18,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,19,12.43,0.58,6.505,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,20,14.48,5.56,10.02,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,21,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,22,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,23,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,24,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,25,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,26,0,0,0,3.61508,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.1,,,,,,,,,,
1992,4,27,0,0,0,0.437144,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.9,,,,,,,,,,
1992,4,28,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,29,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,4,30,0,0,0,26.6399,-9.99E+08,-9.99E+08,-9.99E+08,-749249993.3,,,,,,,,,,
1992,5,1,0,0,0,30.8356,-9.99E+08,-9.99E+08,-9.99E+08,-749249992.3,,,,,,,,,,
1992,5,2,0,0,0,26.5736,-9.99E+08,-9.99E+08,-9.99E+08,-749249993.4,,,,,,,,,,
1992,5,3,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,4,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,5,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,6,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,7,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,8,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,9,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,10,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,11,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,12,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,13,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,14,0,0,0,28.5822,-9.99E+08,-9.99E+08,-9.99E+08,-749249992.9,,,,,,,,,,
1992,5,15,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,16,0,0,0,28.2938,-9.99E+08,-9.99E+08,-9.99E+08,-749249992.9,,,,,,,,,,
1992,5,17,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,18,0,7.45,3.725,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,19,0,3.17,1.585,22.8554,-9.99E+08,-9.99E+08,-9.99E+08,-749249994.3,,,,,,,,,,
1992,5,20,0,0,0,27.1236,-9.99E+08,-9.99E+08,-9.99E+08,-749249993.2,,,,,,,,,,
1992,5,21,10.87,9.95,10.41,5.20485,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.7,,,,,,,,,,
1992,5,22,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,23,16.4,13.13,14.765,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,24,21.37,20.2,20.785,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,25,34.46,33.28,33.87,1.47497,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.6,,,,,,,,,,
1992,5,26,40.18,39.29,39.735,19.2698,-9.99E+08,-9.99E+08,-9.99E+08,-749249995.2,,,,,,,,,,
1992,5,27,47.11,44.41,45.76,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,28,0,5.02,2.51,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,5,29,0,0,0,2.79189,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.3,,,,,,,,,,
1992,5,30,0,0,0,20.6258,-9.99E+08,-9.99E+08,-9.99E+08,-749249994.8,,,,,,,,,,
1992,5,31,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,1,0,0,0,5.44489,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.6,,,,,,,,,,
1992,6,2,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,3,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,4,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,5,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,6,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,7,0,0,0,0.541893,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.9,,,,,,,,,,
1992,6,8,0,0,0,15.0023,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.2,,,,,,,,,,
1992,6,9,0,0,0,2.57258,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.4,,,,,,,,,,
1992,6,10,0,0,0,3.62924,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.1,,,,,,,,,,
1992,6,11,0,0,0,5.07752,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.7,,,,,,,,,,
1992,6,12,0,0,0,21.4568,-9.99E+08,-9.99E+08,-9.99E+08,-749249994.6,,,,,,,,,,
1992,6,13,0,0,0,16.2319,-9.99E+08,-9.99E+08,-9.99E+08,-749249995.9,,,,,,,,,,
1992,6,14,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,15,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,16,0,0,0,1.58833,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.6,,,,,,,,,,
1992,6,17,0,0,0,19.0471,-9.99E+08,-9.99E+08,-9.99E+08,-749249995.2,,,,,,,,,,
1992,6,18,18.43,18.56,18.495,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,19,11.29,19.55,15.42,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,20,17.47,29.29,23.38,0.415167,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.9,,,,,,,,,,
1992,6,21,30.26,47.19,38.725,0.749272,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.8,,,,,,,,,,
1992,6,22,33.02,80.17,56.595,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,23,16.06,27.66,21.86,30.5879,-9.99E+08,-9.99E+08,-9.99E+08,-749249992.4,,,,,,,,,,
1992,6,24,0,3,1.5,53.4514,-9.99E+08,-9.99E+08,-9.99E+08,-749249986.6,,,,,,,,,,
1992,6,25,0,11.54,5.77,10.0058,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.5,,,,,,,,,,
1992,6,26,0,0,0,12.6612,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.8,,,,,,,,,,
1992,6,27,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,28,0,10.85,5.425,9.87993,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.5,,,,,,,,,,
1992,6,29,13.63,33.98,23.805,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,6,30,27.19,67.2,47.195,14.8686,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.3,,,,,,,,,,
1992,7,1,35.1,68.82,51.96,0.221736,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.9,,,,,,,,,,
1992,7,2,24.5,50.87,37.685,3.19125,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.2,,,,,,,,,,
1992,7,3,30.69,52.8,41.745,20.9034,-9.99E+08,-9.99E+08,-9.99E+08,-749249994.8,,,,,,,,,,
1992,7,4,43.46,50.41,46.935,20.1328,-9.99E+08,-9.99E+08,-9.99E+08,-749249995,,,,,,,,,,
1992,7,5,44.04,45.08,44.56,18.6628,-9.99E+08,-9.99E+08,-9.99E+08,-749249995.3,,,,,,,,,,
1992,7,6,59.52,62,60.76,7.86723,-9.99E+08,-9.99E+08,-9.99E+08,-749249998,,,,,,,,,,
1992,7,7,30.86,28.85,29.855,5.00661,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.7,,,,,,,,,,
1992,7,8,19.64,22.36,21,13.0057,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.7,,,,,,,,,,
1992,7,9,17.94,15.66,16.8,15.3397,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.2,,,,,,,,,,
1992,7,10,8.48,5.19,6.835,9.15715,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.7,,,,,,,,,,
1992,7,11,9.24,5.09,7.165,29.4947,-9.99E+08,-9.99E+08,-9.99E+08,-749249992.6,,,,,,,,,,
1992,7,12,0,0,0,7.29664,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.2,,,,,,,,,,
1992,7,13,0,0,0,0.237885,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.9,,,,,,,,,,
1992,7,14,0,0,0,0.0641664,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,7,15,0,0,0,40.8038,-9.99E+08,-9.99E+08,-9.99E+08,-749249989.8,,,,,,,,,,
1992,7,16,0,0,0,11.1418,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.2,,,,,,,,,,
1992,7,17,0,1.84,0.92,7.8829,-9.99E+08,-9.99E+08,-9.99E+08,-749249998,,,,,,,,,,
1992,7,18,30.12,40.63,35.375,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,7,19,6.36,9.1,7.73,5.9913,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.5,,,,,,,,,,
1992,7,20,5.54,10.41,7.975,4.0431,-9.99E+08,-9.99E+08,-9.99E+08,-749249999,,,,,,,,,,
1992,7,21,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,7,22,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,7,23,0,0,0,15.2092,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.2,,,,,,,,,,
1992,7,24,21.62,19.59,20.605,11.4171,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.1,,,,,,,,,,
1992,7,25,0,0,0,22.0558,-9.99E+08,-9.99E+08,-9.99E+08,-749249994.5,,,,,,,,,,
1992,7,26,0,0,0,5.60034,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.6,,,,,,,,,,
1992,7,27,8.67,7.37,8.02,3.48515,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.1,,,,,,,,,,
1992,7,28,24.73,26.9,25.815,0.101365,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,7,29,5.85,9.38,7.615,0.907458,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.8,,,,,,,,,,
1992,7,30,0,0,0,15.027,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.2,,,,,,,,,,
1992,7,31,0,0,0,18.5606,-9.99E+08,-9.99E+08,-9.99E+08,-749249995.4,,,,,,,,,,
1992,8,1,13.64,13.81,13.725,0.856744,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.8,,,,,,,,,,
1992,8,2,4.41,7.33,5.87,12.2365,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.9,,,,,,,,,,
1992,8,3,11.87,14.55,13.21,0.0220293,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,8,4,40.49,43.23,41.86,7.60335,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.1,,,,,,,,,,
1992,8,5,69.96,82.86,76.41,7.76672,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.1,,,,,,,,,,
1992,8,6,38.12,54.77,46.445,59.088,-9.99E+08,-9.99E+08,-9.99E+08,-749249985.2,,,,,,,,,,
1992,8,7,40.66,37.89,39.275,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,8,8,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,8,9,9.82,17.14,13.48,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,8,10,30.29,36,33.145,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,8,11,32.44,33.26,32.85,2.23368,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.4,,,,,,,,,,
1992,8,12,25.88,33.33,29.605,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,8,13,16.09,22.22,19.155,20.9635,-9.99E+08,-9.99E+08,-9.99E+08,-749249994.8,,,,,,,,,,
1992,8,14,12.94,18.94,15.94,9.28223,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.7,,,,,,,,,,
1992,8,15,23.57,24.43,24,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,8,16,23.48,24.13,23.805,0.317081,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.9,,,,,,,,,,
1992,8,17,22.3,22.25,22.275,0.770626,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.8,,,,,,,,,,
1992,8,18,3.53,10.91,7.22,13.1583,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.7,,,,,,,,,,
1992,8,19,18.11,22.66,20.385,1.28428,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.7,,,,,,,,,,
1992,8,20,13.06,14.25,13.655,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,8,21,11.5,14.51,13.005,0.635254,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.8,,,,,,,,,,
1992,8,22,18.89,20.54,19.715,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,8,23,14.22,20.03,17.125,0.220401,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.9,,,,,,,,,,
1992,8,24,36.51,48.59,42.55,2.75114,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.3,,,,,,,,,,
1992,8,25,25.98,34.6,30.29,10.964,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.3,,,,,,,,,,
1992,8,26,24.61,34.58,29.595,15.0518,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.2,,,,,,,,,,
1992,8,27,16.87,21.06,18.965,8.37271,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.9,,,,,,,,,,
1992,8,28,14.87,19.75,17.31,5.56936,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.6,,,,,,,,,,
1992,8,29,16.17,17.81,16.99,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,8,30,10.49,14.02,12.255,10.6886,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.3,,,,,,,,,,
1992,8,31,17.6,22.32,19.96,3.1154,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.2,,,,,,,,,,
1992,9,1,27.22,31.9,29.56,14.1709,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.5,,,,,,,,,,
1992,9,2,47.09,40.43,43.76,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,3,28.62,28.92,28.77,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,4,8.93,11.61,10.27,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,5,14.3,23.97,19.135,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,6,19.97,33.12,26.545,0.396811,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.9,,,,,,,,,,
1992,9,7,0,11.97,5.985,0.0949817,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,8,0,0,0,4.87656,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.8,,,,,,,,,,
1992,9,9,0,6.06,3.03,1.15222,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.7,,,,,,,,,,
1992,9,10,18.64,23.08,20.86,5.44455,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.6,,,,,,,,,,
1992,9,11,14.31,14.76,14.535,14.002,-9.99E+08,-9.99E+08,-9.99E+08,-749249996.5,,,,,,,,,,
1992,9,12,6.3,7.96,7.13,11.0978,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.2,,,,,,,,,,
1992,9,13,14.16,18.13,16.145,19.0602,-9.99E+08,-9.99E+08,-9.99E+08,-749249995.2,,,,,,,,,,
1992,9,14,12.99,18.9,15.945,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,15,0,12.99,6.495,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,16,11.94,18.79,15.365,0.183362,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,17,7.54,11.19,9.365,1.16473,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.7,,,,,,,,,,
1992,9,18,15.36,21.59,18.475,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,19,16.99,22.91,19.95,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,20,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,21,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,22,0.96,14.02,7.49,3.28723,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.2,,,,,,,,,,
1992,9,23,17.14,23.59,20.365,5.30837,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.7,,,,,,,,,,
1992,9,24,23.07,31.13,27.1,7.62131,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.1,,,,,,,,,,
1992,9,25,19.69,24.11,21.9,11.6305,-9.99E+08,-9.99E+08,-9.99E+08,-749249997.1,,,,,,,,,,
1992,9,26,22.88,27.77,25.325,19.8065,-9.99E+08,-9.99E+08,-9.99E+08,-749249995,,,,,,,,,,
1992,9,27,21.18,28.48,24.83,45.794,-9.99E+08,-9.99E+08,-9.99E+08,-749249988.6,,,,,,,,,,
1992,9,28,53.49,62.05,57.77,32.105,-9.99E+08,-9.99E+08,-9.99E+08,-749249992,,,,,,,,,,
1992,9,29,79.57,90.69,85.13,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,9,30,89.04,118.57,103.805,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,10,1,97.5,118.91,108.205,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,10,2,46.9,59.44,53.17,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,10,3,36.6,39.02,37.81,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,10,4,0,0,0,0.492755,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.9,,,,,,,,,,
1992,10,5,0,0,0,7.30767,-9.99E+08,-9.99E+08,-9.99E+08,-749249998.2,,,,,,,,,,
1992,10,6,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,10,7,0,0,0,0,-9.99E+08,-9.99E+08,-9.99E+08,-749250000,,,,,,,,,,
1992,10,8,0,0,0,0.538335,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.9,,,,,,,,,,
1992,10,9,0,0,0,1.03633,-9.99E+08,-9.99E+08,-9.99E+08,-749249999.7,,,,,,,,,,
